epoch,loss_train/mse_loss,loss_train/stft_loss_magnitude,loss_train/stft_loss_spectral_convergence,loss_train/total_loss,loss_val/mse_loss,loss_val/stft_loss_magnitude,loss_val/stft_loss_spectral_convergence,loss_val/total_loss,metrics/MAE_val,step
0,,,,,0.06991805881261826,1.9230118989944458,1.1319427490234375,3.1248726844787598,0.20616097748279572,7
1,0.06356066465377808,2.1010966300964355,1.2062058448791504,0.37188732624053955,,,,,,9
1,,,,,0.047499023377895355,1.8872078657150269,1.5367375612258911,3.471444606781006,0.1613420695066452,15
2,0.04747825860977173,1.8476839065551758,1.615580677986145,0.29050078988075256,,,,,,19
2,,,,,0.04349426180124283,1.8532201051712036,1.7699382305145264,3.6666524410247803,0.15231285989284515,23
3,0.04277521371841431,1.8722678422927856,2.0304503440856934,0.27162593603134155,,,,,,29
3,,,,,0.04013834893703461,1.86370050907135,2.2011327743530273,4.104971408843994,0.1423930525779724,31
4,0.03728601336479187,2.0518221855163574,2.1945629119873047,0.24941213428974152,,,,,,39
4,,,,,0.039776310324668884,1.8243237733840942,2.1619741916656494,4.026073932647705,0.1420051008462906,39
5,,,,,0.036888349801301956,1.8073649406433105,2.8253118991851807,4.669565200805664,0.13297319412231445,47
6,0.03529989719390869,1.8153626918792725,2.7442498207092285,0.24024924635887146,,,,,,49
6,,,,,0.03686211258172989,1.7951515913009644,2.5642788410186768,4.3962931632995605,0.1342645138502121,55
7,0.038510553538799286,1.7966275215148926,2.5387024879455566,0.2538723349571228,,,,,,59
7,,,,,0.037603992968797684,1.7978947162628174,2.1670355796813965,4.00253438949585,0.1371593028306961,63
8,0.037449728697538376,1.7913817167282104,2.3014750480651855,0.24609103798866272,,,,,,69
8,,,,,0.03606880083680153,1.7983838319778442,2.33974552154541,4.174198627471924,0.1330079883337021,71
9,0.034405212849378586,1.8178749084472656,2.2046191692352295,0.2304297536611557,,,,,,79
9,,,,,0.03775273635983467,1.814223051071167,2.1541576385498047,4.006133556365967,0.13867078721523285,79
10,,,,,0.03663172945380211,1.8101398944854736,2.2208805084228516,4.067651748657227,0.1355566382408142,87
11,0.03719434514641762,1.8139824867248535,2.0891194343566895,0.24314256012439728,,,,,,89
11,,,,,0.036136332899332047,1.813202977180481,2.5329949855804443,4.382334232330322,0.1320035308599472,95
12,0.03618963807821274,1.8218096494674683,2.2837347984313965,0.24022173881530762,,,,,,99
12,,,,,0.03644198179244995,1.8179283142089844,2.9863600730895996,4.840730667114258,0.13040600717067719,103
13,0.038132719695568085,1.8044275045394897,1.8417469263076782,0.24516960978507996,,,,,,109
13,,,,,0.036791395395994186,1.8003770112991333,3.0418856143951416,4.879054069519043,0.13176174461841583,111
