epoch,loss_train/mse_loss,loss_train/stft_loss_magnitude,loss_train/stft_loss_spectral_convergence,loss_train/total_loss,loss_val/mse_loss,loss_val/stft_loss_magnitude,loss_val/stft_loss_spectral_convergence,loss_val/total_loss,metrics/MAE_val,step
0,0.06896290183067322,2.4211983680725098,1.0065420866012573,0.19641518592834473,,,,,,9
0,,,,,0.03911418095231056,2.377628803253174,1.0072025060653687,3.423945426940918,0.15682849287986755,11
1,0.02615482732653618,2.341710090637207,1.0452617406845093,0.10959647595882416,,,,,,19
1,,,,,0.015991980209946632,2.329249382019043,1.1213343143463135,3.4665756225585938,0.09661661088466644,23
2,0.013307593762874603,2.2907328605651855,1.2000319957733154,0.08443015813827515,,,,,,29
2,,,,,0.009882097132503986,2.2768330574035645,1.3591687679290771,3.6458842754364014,0.07092063874006271,35
3,0.01169491745531559,2.268404960632324,1.344315528869629,0.08220108598470688,,,,,,39
3,,,,,0.008933503180742264,2.2536840438842773,1.4932352304458618,3.7558531761169434,0.0651874989271164,47
4,0.009199291467666626,2.2355260848999023,1.628798246383667,0.07939708232879639,,,,,,49
4,0.00978896114975214,2.2064754962921143,1.5629559755325317,0.0793369859457016,,,,,,59
4,,,,,0.008701857179403305,2.2182137966156006,1.5134745836257935,3.7403905391693115,0.06359916925430298,59
5,0.009035397320985794,2.4407808780670166,1.469856858253479,0.08158497512340546,,,,,,69
5,,,,,0.008970243856310844,2.184239149093628,1.4141907691955566,3.6074001789093018,0.06626112759113312,71
6,0.009353859350085258,2.575639009475708,1.4769742488861084,0.0849902406334877,,,,,,79
6,,,,,0.00856731552630663,2.1687872409820557,1.5099444389343262,3.6872990131378174,0.06333886831998825,83
7,0.009875223971903324,2.1990246772766113,1.5663007497787476,0.07939395308494568,,,,,,89
7,,,,,0.008651810698211193,2.139371633529663,1.4952901601791382,3.6433136463165283,0.06449439376592636,95
8,0.01019193883985281,2.173644542694092,1.6142222881317139,0.07999898493289948,,,,,,99
8,,,,,0.008703382685780525,2.1231348514556885,1.5998166799545288,3.7316551208496094,0.06402483582496643,107
9,0.008968719281256199,2.2807233333587646,1.6318835020065308,0.07987073808908463,,,,,,109
9,0.00815731193870306,2.3789501190185547,1.3784129619598389,0.07767775654792786,,,,,,119
9,,,,,0.008672023192048073,2.1005966663360596,1.3792403936386108,3.488509178161621,0.06576383858919144,119
10,0.008664771914482117,2.34995436668396,1.4590686559677124,0.07891932129859924,,,,,,129
10,,,,,0.008551339618861675,2.133913278579712,1.4054255485534668,3.5478899478912354,0.0655396357178688,131
11,0.011658876203000546,2.3279614448547363,1.19588041305542,0.0818357840180397,,,,,,139
11,,,,,0.009719752706587315,2.1241724491119385,1.4346495866775513,3.5685415267944336,0.0697546899318695,143
12,0.00926235318183899,2.1214723587036133,1.5490539073944092,0.07644469290971756,,,,,,149
12,,,,,0.00896191131323576,2.13488507270813,1.4252798557281494,3.569126844406128,0.06561870127916336,155
13,0.008867721073329449,2.357093095779419,1.5516445636749268,0.08039374649524689,,,,,,159
13,,,,,0.00949980691075325,2.0856130123138428,1.4018492698669434,3.496962070465088,0.06914835423231125,167
14,0.009947224520146847,2.0871732234954834,1.5378235578536987,0.07701614499092102,,,,,,169
14,0.008663058280944824,2.0768837928771973,1.4618678092956543,0.0734824687242508,,,,,,179
14,,,,,0.0087151313200593,2.052414894104004,1.5156441926956177,3.5767741203308105,0.06425721943378448,179
15,0.00919246207922697,2.060798168182373,1.5800421237945557,0.07540130615234375,,,,,,189
