epoch,loss_train/mse_loss,loss_train/stft_loss_magnitude,loss_train/stft_loss_spectral_convergence,loss_train/total_loss,loss_val/mse_loss,loss_val/stft_loss_magnitude,loss_val/stft_loss_spectral_convergence,loss_val/total_loss,metrics/MAE_test,metrics/MAE_val,step
0,,,,,0.1833188235759735,3.9250082969665527,0.9842277765274048,5.092555046081543,,0.34167787432670593,3
1,,,,,0.09920399636030197,3.8145413398742676,1.055156946182251,4.968902111053467,,0.24550004303455353,7
2,0.10158155113458633,2.7230734825134277,1.2172839641571045,0.4956173300743103,,,,,,,9
2,,,,,0.08809466660022736,3.688816547393799,1.0133700370788574,4.790281295776367,,0.22992175817489624,11
3,,,,,0.0924985334277153,3.575650691986084,0.9408558011054993,4.609004974365234,,0.23592500388622284,15
4,0.09930717200040817,3.3225221633911133,0.9439672231674194,0.5259561538696289,,,,,,,19
4,,,,,0.08965350687503815,3.3788106441497803,0.9366252422332764,4.405089378356934,,0.23504430055618286,19
5,,,,,0.07563728839159012,3.3908774852752686,1.0121829509735107,4.478697776794434,,0.21010492742061615,23
6,,,,,0.07093700766563416,3.37270188331604,1.070814609527588,4.514453411102295,,0.20346814393997192,27
7,0.09046466648578644,2.050542116165161,1.102981448173523,0.40581703186035156,,,,,,,29
7,,,,,0.07941452413797379,3.348504066467285,0.9830630421638489,4.41098165512085,,0.21571719646453857,31
8,,,,,0.08584946393966675,3.334171772003174,0.9447578191757202,4.364778995513916,,0.22377802431583405,35
9,0.09334716945886612,3.4396097660064697,0.9535846710205078,0.5326666235923767,,,,,,,39
9,,,,,0.08230875432491302,3.35571026802063,0.9634208679199219,4.401439666748047,,0.22125135362148285,39
10,,,,,0.07085710763931274,3.3170785903930664,0.9973863959312439,4.385322093963623,,0.20486126840114594,43
11,,,,,0.05909955874085426,3.255866050720215,1.0226051807403564,4.337570667266846,,0.18439488112926483,47
12,0.08319982886314392,2.060518264770508,1.1063441038131714,0.3998860716819763,,,,,,,49
12,,,,,0.08360585570335388,3.2400712966918945,0.974801242351532,4.298478126525879,,0.21673348546028137,51
13,,,,,0.0749816745519638,3.233595132827759,0.8015735745429993,4.110150337219238,,0.20750562846660614,55
14,0.08300001174211502,3.4480140209198,0.958137035369873,0.5236151218414307,,,,,,,59
14,,,,,0.06549850851297379,3.1879184246063232,0.9434762597084045,4.196893215179443,,0.19935651123523712,59
15,,,,,0.06951919198036194,3.129821538925171,0.9941075444221497,4.193448066711426,,0.20479698479175568,63
16,,,,,0.0599343366920948,3.1243927478790283,1.0511798858642578,4.235507011413574,,0.19267934560775757,67
17,0.06711754947900772,3.3922088146209717,0.9279438257217407,0.49913281202316284,,,,,,,69
17,,,,,0.06597070395946503,3.103855609893799,0.9991312026977539,4.168957710266113,,0.19566653668880463,71
18,,,,,0.06913432478904724,3.118007183074951,0.9668221473693848,4.153963565826416,,0.20730872452259064,75
19,0.11155916005373001,1.9484831094741821,1.0238947868347168,0.4087969660758972,,,,,,,79
19,,,,,0.06737576425075531,3.0881054401397705,0.938720703125,4.094202041625977,,0.1992778182029724,79
20,,,,,0.0670696422457695,3.0609772205352783,1.0164233446121216,4.14447021484375,,0.20368708670139313,83
21,,,,,0.07963131368160248,3.036780834197998,0.9183394908905029,4.034751892089844,,0.2221813052892685,87
22,0.09851258993148804,2.028146505355835,0.9133153557777405,0.3926587700843811,,,,,,,89
22,,,,,0.06440392136573792,3.0169036388397217,0.9655911922454834,4.04689884185791,,0.19649963080883026,91
23,,,,,0.07336696982383728,2.969818592071533,0.946747899055481,3.989933490753174,,0.20409153401851654,95
24,0.08027047663927078,3.246663808822632,0.9666673541069031,0.5016036033630371,,,,,,,99
24,,,,,0.07089853286743164,3.022437572479248,0.8949108123779297,3.9882469177246094,,0.2050430029630661,99
25,,,,,0.08457837253808975,3.0310616493225098,0.9343321323394775,4.049972057342529,,0.239847794175148,103
26,,,,,0.07590890675783157,2.906751871109009,0.9063785672187805,3.8890392780303955,,0.22212302684783936,107
27,0.1016719788312912,2.284163236618042,0.9059175848960876,0.42068004608154297,,,,,,,109
27,,,,,0.06839212775230408,2.8225162029266357,0.8891621232032776,3.7800703048706055,,0.20377255976200104,111
28,,,,,0.0715525671839714,2.720952033996582,0.9689322113990784,3.761436939239502,,0.210575670003891,115
29,0.09691837430000305,2.3706631660461426,0.9135107398033142,0.42533576488494873,,,,,,,119
29,,,,,0.07897856831550598,2.929814100265503,0.9027177691459656,3.911510467529297,,0.221586674451828,119
30,,,,,0.06642117351293564,2.833918571472168,0.982936441898346,3.8832762241363525,,0.2012205868959427,123
31,,,,,0.07298818975687027,2.848963975906372,0.9232657551765442,3.8452179431915283,,0.2122449427843094,127
32,0.10634423792362213,1.9548183679580688,0.820207417011261,0.38384681940078735,,,,,,,129
32,,,,,0.06800291687250137,2.877656936645508,0.9705012440681458,3.916161060333252,,0.2070637345314026,131
33,,,,,0.06939052045345306,2.9352521896362305,0.9137867093086243,3.918429374694824,,0.21281537413597107,135
34,0.06952117383480072,3.292982339859009,0.9194643497467041,0.49076583981513977,,,,,,,139
34,,,,,0.07077310979366302,2.8821866512298584,0.9491170048713684,3.9020767211914062,,0.2150641232728958,139
35,,,,,0.06352970749139786,2.7325549125671387,1.0412789583206177,3.8373637199401855,,0.19685453176498413,143
36,,,,,0.07282707095146179,2.6734402179718018,0.8898671865463257,3.636134624481201,,0.21235746145248413,147
37,0.09836286306381226,1.966339349746704,0.8203160166740417,0.3770284056663513,,,,,,,149
37,,,,,0.07601095736026764,2.6854326725006104,0.8121231198310852,3.5735666751861572,,0.21973618865013123,151
38,,,,,0.06663084775209427,2.697634220123291,0.8631762862205505,3.62744140625,,0.19849087297916412,155
39,0.0956081971526146,1.9106931686401367,0.8131023645401001,0.3679877519607544,,,,,,,159
39,,,,,0.06366638839244843,2.7062642574310303,0.949279248714447,3.719209909439087,,0.19285257160663605,159
