epoch,loss_train/mse_loss,loss_train/stft_loss_magnitude,loss_train/stft_loss_spectral_convergence,loss_train/total_loss,loss_val/mse_loss,loss_val/stft_loss_magnitude,loss_val/stft_loss_spectral_convergence,loss_val/total_loss,metrics/MAE_val,step
0,0.37953120470046997,4.36557674407959,0.8666337728500366,5.61174201965332,,,,,,9
0,0.10137827694416046,4.096477508544922,1.0343273878097534,5.232183456420898,,,,,,19
0,,,,,0.1636815369129181,4.003176689147949,0.8385640978813171,5.005422115325928,0.31470751762390137,19
1,0.36893144249916077,3.815825939178467,0.9094668030738831,5.094223976135254,,,,,,29
1,0.24264821410179138,3.721287250518799,0.8194093108177185,4.783344745635986,,,,,,39
1,,,,,0.2152920514345169,3.684976577758789,0.8190171718597412,4.719285488128662,0.37043261528015137,39
2,0.23391689360141754,3.8027327060699463,0.7962021827697754,4.832851886749268,,,,,,49
2,0.1726735383272171,3.6589977741241455,0.8307713270187378,4.662442684173584,,,,,,59
2,,,,,0.19600044190883636,3.638699531555176,0.8692553043365479,4.703955173492432,0.3599945306777954,59
3,0.17400100827217102,3.560255765914917,0.8313809633255005,4.565637588500977,,,,,,69
3,0.18785956501960754,3.4040088653564453,0.8438141345977783,4.43568229675293,,,,,,79
3,,,,,0.22163383662700653,3.414003372192383,0.844301700592041,4.479938983917236,0.36980724334716797,79
4,0.10656854510307312,3.231538772583008,0.7344197630882263,4.072526931762695,,,,,,89
4,1.0117592811584473,4.583427906036377,0.9431617259979248,6.538349151611328,,,,,,99
4,,,,,1.7006300687789917,4.656405448913574,0.9312475323677063,7.288282871246338,1.0909759998321533,99
5,0.47432851791381836,4.75464391708374,0.9318279027938843,6.160800457000732,,,,,,109
5,0.3884793817996979,4.717803955078125,1.0010461807250977,6.107329368591309,,,,,,119
5,,,,,0.30750662088394165,4.708306789398193,1.030431866645813,6.046245574951172,0.39365318417549133,119
6,0.4791119694709778,4.5313520431518555,1.013532042503357,6.023996353149414,,,,,,129
6,0.3825669288635254,4.383415699005127,1.0124386548995972,5.778421401977539,,,,,,139
6,,,,,0.3105395436286926,4.377853870391846,1.0129714012145996,5.701364994049072,0.4130314588546753,139
7,0.29177141189575195,4.212936878204346,1.029150366783142,5.533858776092529,,,,,,149
7,0.2333095222711563,3.98293137550354,1.0168954133987427,5.233136177062988,,,,,,159
7,,,,,0.2312059849500656,3.9789206981658936,1.013586401939392,5.223713397979736,0.3586166799068451,159
8,0.19625447690486908,3.792842388153076,1.0271247625350952,5.016221523284912,,,,,,169
8,0.21776901185512543,3.76741099357605,1.0271661281585693,5.012346267700195,,,,,,179
8,,,,,0.21631067991256714,3.7357120513916016,1.0333136320114136,4.9853363037109375,0.3506770431995392,179
9,0.20951759815216064,3.63799786567688,1.0436108112335205,4.8911261558532715,,,,,,189
9,0.1846768856048584,3.5725371837615967,1.0014539957046509,4.758667945861816,,,,,,199
9,,,,,0.18508164584636688,3.5389413833618164,0.9912242293357849,4.715247631072998,0.3171329200267792,199
10,0.2022761106491089,3.5771141052246094,1.0448622703552246,4.824252605438232,,,,,,209
10,0.17858237028121948,3.4591000080108643,1.0466768741607666,4.684359550476074,,,,,,219
10,,,,,0.20192694664001465,3.4983837604522705,1.0366889238357544,4.73699951171875,0.32745492458343506,219
11,0.18646501004695892,3.385009288787842,1.034104347229004,4.605578422546387,,,,,,229
11,0.20644307136535645,3.4625346660614014,1.0560390949249268,4.7250165939331055,,,,,,239
11,,,,,0.2051708847284317,3.4406890869140625,1.0532596111297607,4.699120044708252,0.30684298276901245,239
12,0.2506851553916931,3.426913261413574,1.0626029968261719,4.740201473236084,,,,,,249
12,0.28072991967201233,3.5030319690704346,1.0645917654037476,4.848353385925293,,,,,,259
12,,,,,0.2837531864643097,3.48690128326416,1.0630875825881958,4.833742141723633,0.3711395263671875,259
13,0.25781381130218506,3.4263384342193604,1.0707570314407349,4.754909515380859,,,,,,269
13,0.21208786964416504,3.3368654251098633,1.0879935026168823,4.636946678161621,,,,,,279
13,,,,,0.2062961459159851,3.2730624675750732,1.0877267122268677,4.567085266113281,0.3027680218219757,279
14,0.1960374414920807,3.1458404064178467,1.0907573699951172,4.432635307312012,,,,,,289
14,0.18544577062129974,3.2808263301849365,1.0926390886306763,4.558911323547363,,,,,,299
14,,,,,0.18862944841384888,3.0780885219573975,1.1030117273330688,4.369729995727539,0.28544676303863525,299
