epoch,loss_train/mse_loss,loss_train/stft_loss_magnitude,loss_train/stft_loss_spectral_convergence,loss_train/total_loss,loss_val/mse_loss,loss_val/stft_loss_magnitude,loss_val/stft_loss_spectral_convergence,loss_val/total_loss,metrics/MAE_val,step
0,0.026513338088989258,6.4983086585998535,1.9574787616729736,9.176913261413574,,,,,,9
0,,,,,0.024945218116044998,6.266658306121826,1.435207486152649,7.726811408996582,0.12480590492486954,12
1,0.05488361790776253,5.829957962036133,1.1193455457687378,7.608564376831055,,,,,,19
1,,,,,0.16589248180389404,5.572449684143066,1.0314404964447021,6.769783020019531,0.38779282569885254,25
2,0.2360081821680069,5.55274772644043,1.0248820781707764,7.566388130187988,,,,,,29
2,,,,,0.4164270758628845,5.241419315338135,1.0110104084014893,6.668856620788574,0.6315644979476929,38
3,0.4169468581676483,5.2540106773376465,1.0118461847305298,7.211460113525391,,,,,,39
3,0.4048418700695038,5.226831436157227,1.012560248374939,7.191425800323486,,,,,,49
3,,,,,0.37551671266555786,5.239185333251953,1.0123653411865234,6.627067565917969,0.5983709096908569,51
4,0.30956733226776123,5.4151692390441895,1.019879698753357,7.479253768920898,,,,,,59
4,,,,,0.26663854718208313,5.340810775756836,1.0182851552963257,6.625734806060791,0.4998922348022461,64
5,0.2510227859020233,5.185505390167236,1.0145319700241089,7.033792972564697,,,,,,69
5,,,,,0.261313796043396,5.333189487457275,1.01865553855896,6.613158226013184,0.4945344924926758,77
6,0.25905051827430725,4.978691101074219,1.0120244026184082,6.696488857269287,,,,,,79
6,0.29106611013412476,5.693406105041504,1.0167193412780762,7.627003192901611,,,,,,89
6,,,,,0.29247698187828064,5.2921142578125,1.016388177871704,6.600978851318359,0.5247684717178345,90
7,0.29286137223243713,5.29457950592041,1.0190997123718262,7.278587341308594,,,,,,99
7,,,,,0.28931042551994324,5.274486541748047,1.0165083408355713,6.580305576324463,0.521742045879364,103
8,0.29967615008354187,5.564333438873291,1.024869441986084,7.606462478637695,,,,,,109
8,,,,,0.29455843567848206,5.253072261810303,1.0160951614379883,6.56372594833374,0.5266469717025757,116
9,0.2944898009300232,5.5242204666137695,1.019660472869873,7.489970684051514,,,,,,119
9,0.2913360595703125,5.391602993011475,1.0203169584274292,7.4531731605529785,,,,,,129
9,,,,,0.28568020462989807,5.245680332183838,1.016523003578186,6.5478835105896,0.5181272029876709,129
10,0.2860690653324127,5.23994255065918,1.0200507640838623,7.138424396514893,,,,,,139
10,,,,,0.2944795489311218,5.200582981109619,1.0158838033676147,6.510945796966553,0.5264054536819458,142
11,0.2896483242511749,5.4814558029174805,1.0119236707687378,7.378252029418945,,,,,,149
11,,,,,0.28317567706108093,5.2054572105407715,1.016884207725525,6.50551700592041,0.5156187415122986,155
12,0.282423734664917,5.019365310668945,1.0132710933685303,6.7123613357543945,,,,,,159
12,,,,,0.272050142288208,5.165935516357422,1.017703652381897,6.455689430236816,0.5047243237495422,168
13,0.27816686034202576,5.478491306304932,1.0256706476211548,7.367749214172363,,,,,,169
13,0.27844882011413574,5.458734512329102,1.0269370079040527,7.278800010681152,,,,,,179
13,,,,,0.27444592118263245,5.139723777770996,1.0175336599349976,6.431704044342041,0.5069736838340759,181
14,0.26648613810539246,4.873913764953613,1.0125732421875,6.691600322723389,,,,,,189
14,,,,,0.2577250599861145,5.119877338409424,1.0188324451446533,6.396434783935547,0.49024099111557007,194
15,0.2614611089229584,5.111122131347656,1.0222314596176147,6.899492263793945,,,,,,199
15,,,,,0.2560668885707855,5.072576999664307,1.018939733505249,6.347583770751953,0.488467276096344,207
16,0.24816235899925232,4.614439487457275,1.0125179290771484,6.407162189483643,,,,,,209
16,0.24594539403915405,4.967546463012695,1.016331672668457,6.734668254852295,,,,,,219
16,,,,,0.26369208097457886,5.023313999176025,1.0183191299438477,6.305325031280518,0.495882511138916,220
17,0.23836985230445862,4.837906837463379,1.0181984901428223,6.6036696434021,,,,,,229
17,,,,,0.2669144570827484,4.9789347648620605,1.0179193019866943,6.263768672943115,0.49901527166366577,233
18,0.2744280695915222,4.715911388397217,1.0139669179916382,6.470372200012207,,,,,,239
18,,,,,0.23682650923728943,5.012354850769043,1.02023446559906,6.269415855407715,0.4682859778404236,246
19,0.2411665916442871,4.902240753173828,1.0175105333328247,6.6979780197143555,,,,,,249
19,0.2373315840959549,5.196573734283447,1.0293877124786377,6.991177082061768,,,,,,259
19,,,,,0.22895796597003937,5.058813571929932,1.02106511592865,6.308836936950684,0.45988860726356506,259
20,0.25908714532852173,5.00080680847168,1.017739176750183,6.9158806800842285,,,,,,269
20,,,,,0.2685536742210388,5.010623931884766,1.017634630203247,6.296812534332275,0.5005463361740112,272
21,0.2420533448457718,4.63287353515625,1.0069952011108398,6.336482048034668,,,,,,279
21,,,,,0.25736987590789795,4.9552812576293945,1.0181523561477661,6.230803489685059,0.4888603091239929,285
22,0.2511324882507324,4.736388683319092,1.0098496675491333,6.491518974304199,,,,,,289
22,,,,,0.23104390501976013,4.951234817504883,1.0205283164978027,6.2028069496154785,0.46152210235595703,298
23,0.23551346361637115,4.998351097106934,1.0273288488388062,6.878508567810059,,,,,,299
23,0.2503340542316437,4.9707136154174805,1.0207873582839966,6.932229995727539,,,,,,309
23,,,,,0.25208550691604614,4.877551078796387,1.0182418823242188,6.147878646850586,0.48317232728004456,311
24,0.22128409147262573,5.085134983062744,1.0190619230270386,7.022695541381836,,,,,,319
24,,,,,0.23676267266273499,4.856729984283447,1.0197949409484863,6.113287925720215,0.46727877855300903,324
25,0.24961815774440765,5.341994762420654,1.029438853263855,7.395834922790527,,,,,,329
25,,,,,0.21541976928710938,4.789374351501465,1.0215340852737427,6.026328086853027,0.44387561082839966,337
26,0.2136751264333725,4.779457092285156,1.027030348777771,6.505289077758789,,,,,,339
26,0.23200955986976624,4.567235469818115,1.012021541595459,6.275553226470947,,,,,,349
26,,,,,0.2372024953365326,4.739495277404785,1.0189353227615356,5.995633125305176,0.4672619700431824,350
27,0.20021189749240875,4.904748916625977,1.02711021900177,6.963359832763672,,,,,,359
27,,,,,0.21551890671253204,4.662292957305908,1.021499514579773,5.899311065673828,0.4441103935241699,363
28,0.2068609595298767,4.951035976409912,1.0327110290527344,6.995326995849609,,,,,,369
28,,,,,0.20460788905620575,4.55044412612915,1.0208536386489868,5.775905609130859,0.43105801939964294,376
29,0.2076500803232193,4.6511969566345215,1.01575767993927,6.753895282745361,,,,,,379
29,0.16142719984054565,4.463549613952637,1.0396841764450073,6.141359806060791,,,,,,389
29,,,,,0.1593385487794876,4.440354347229004,1.0289037227630615,5.628596305847168,0.374627023935318,389
30,0.1693456768989563,4.602283954620361,1.0184662342071533,7.741217136383057,,,,,,399
30,,,,,0.16091300547122955,4.385499954223633,1.0277105569839478,5.574123859405518,0.3779267370700836,402
31,0.1538962423801422,4.473351955413818,1.0185920000076294,6.7978620529174805,,,,,,409
31,,,,,0.15030011534690857,4.22759485244751,1.0310732126235962,5.408968448638916,0.36168718338012695,415
