epoch,loss_train/mse_loss,loss_train/stft_loss_magnitude,loss_train/stft_loss_spectral_convergence,loss_train/total_loss,loss_val/mse_loss,loss_val/stft_loss_magnitude,loss_val/stft_loss_spectral_convergence,loss_val/total_loss,metrics/MAE_val,step
0,,,,,0.2426663488149643,2.1264641284942627,0.7669218182563782,3.136052370071411,0.4034450352191925,8
1,0.23933714628219604,1.8614366054534912,0.7502866983413696,2.851060390472412,,,,,,9
1,,,,,0.24589252471923828,2.06919264793396,0.7720955610275269,3.0871806144714355,0.4055659770965576,17
2,0.24305351078510284,1.9378846883773804,0.6965900659561157,2.877528190612793,,,,,,19
2,,,,,0.2197900116443634,2.028671979904175,0.7429026961326599,2.9913647174835205,0.38059988617897034,26
3,0.2128783017396927,1.7015430927276611,0.6990693211555481,2.613490581512451,,,,,,29
3,,,,,0.24272048473358154,1.950757622718811,0.7039588689804077,2.89743709564209,0.40010005235671997,35
4,0.19560636579990387,1.343197226524353,0.6761707067489624,2.2149744033813477,,,,,,39
4,,,,,0.20032884180545807,1.8919061422348022,0.7150323987007141,2.807267427444458,0.3613590896129608,44
5,0.5149156451225281,1.5815973281860352,0.8450416326522827,2.941554546356201,,,,,,49
5,,,,,0.4477517008781433,1.8543800115585327,0.7384600639343262,3.0405914783477783,0.5684131979942322,53
6,0.30746352672576904,1.2661690711975098,0.7119864225387573,2.285619020462036,,,,,,59
6,,,,,0.22891634702682495,1.841821312904358,0.7542098164558411,2.8249475955963135,0.38696545362472534,62
7,0.2242293506860733,1.3296234607696533,0.6978092789649963,2.251662015914917,,,,,,69
7,,,,,0.19986717402935028,1.8198397159576416,0.7326483130455017,2.7523553371429443,0.3600565195083618,71
8,0.21129824221134186,1.0866129398345947,0.6642191410064697,1.9621303081512451,,,,,,79
8,,,,,0.20367968082427979,1.802099585533142,0.710002601146698,2.7157814502716064,0.36447107791900635,80
9,0.21540960669517517,1.703887939453125,0.7158123254776001,2.6351099014282227,,,,,,89
9,,,,,0.21883003413677216,1.7759678363800049,0.7525117993354797,2.747309923171997,0.3799111843109131,89
10,,,,,0.2175624817609787,1.7687876224517822,0.7230422496795654,2.7093923091888428,0.3773215115070343,98
11,0.20798100531101227,1.610018253326416,0.6841753125190735,2.5021746158599854,,,,,,99
11,,,,,0.23476509749889374,1.7676552534103394,0.6937638521194458,2.6961841583251953,0.39709657430648804,107
12,0.21491284668445587,1.2851297855377197,0.6860410571098328,2.1860837936401367,,,,,,109
12,,,,,0.20560689270496368,1.7591323852539062,0.714362382888794,2.6791017055511475,0.3669230341911316,116
13,0.20049256086349487,1.6069351434707642,0.7202588319778442,2.527686595916748,,,,,,119
13,,,,,0.1926010102033615,1.7492523193359375,0.7074540853500366,2.6493074893951416,0.3552738130092621,125
14,0.19747032225131989,1.8987843990325928,0.6682873368263245,2.7645421028137207,,,,,,129
14,,,,,0.20974625647068024,1.7448021173477173,0.680934727191925,2.6354832649230957,0.3730623126029968,134
15,0.1991054266691208,1.432120680809021,0.67611163854599,2.307337760925293,,,,,,139
15,,,,,0.18958696722984314,1.7346827983856201,0.6855472326278687,2.6098170280456543,0.35355257987976074,143
16,0.19411417841911316,1.3837870359420776,0.6003090143203735,2.1782102584838867,,,,,,149
16,,,,,0.19892193377017975,1.741136908531189,0.6727699041366577,2.6128287315368652,0.3619445860385895,152
17,0.19617903232574463,1.8180248737335205,0.7036216855049133,2.7178256511688232,,,,,,159
17,,,,,0.20138630270957947,1.7613496780395508,0.7064570784568787,2.6691932678222656,0.36358851194381714,161
18,0.2218022495508194,1.554071068763733,0.6346546411514282,2.4105279445648193,,,,,,169
18,,,,,0.17981110513210297,1.7491481304168701,0.7107423543930054,2.6397013664245605,0.34287509322166443,170
19,0.2042718529701233,1.2748258113861084,0.6174051761627197,2.0965027809143066,,,,,,179
19,,,,,0.19164790213108063,1.7464625835418701,0.6869949698448181,2.625105142593384,0.35648709535598755,179
20,,,,,0.20279467105865479,1.7431350946426392,0.669032633304596,2.614962339401245,0.3662979304790497,188
21,0.20059724152088165,1.4797132015228271,0.6441633701324463,2.3244738578796387,,,,,,189
21,,,,,0.5807000994682312,1.8152172565460205,0.8929804563522339,3.288897752761841,0.6717711091041565,197
22,0.6162744164466858,1.5557610988616943,0.8787217140197754,3.0507571697235107,,,,,,199
22,,,,,0.6227152943611145,1.7873101234436035,0.7911975979804993,3.201223134994507,0.6926265358924866,206
23,0.6246323585510254,1.357975721359253,0.7419454455375671,2.7245535850524902,,,,,,209
23,,,,,0.3079633414745331,1.7835136651992798,0.7912229299545288,2.882699966430664,0.4571332037448883,215
24,0.34610986709594727,1.83385169506073,0.7819576263427734,2.9619193077087402,,,,,,219
24,,,,,0.26548540592193604,1.7767055034637451,0.7497983574867249,2.791989326477051,0.41964486241340637,224
25,0.2709552049636841,1.3225232362747192,0.6637024283409119,2.25718092918396,,,,,,229
25,,,,,0.23203285038471222,1.757430076599121,0.7476188540458679,2.73708176612854,0.39265432953834534,233
26,0.19471827149391174,1.7386631965637207,0.7544430494308472,2.6878244876861572,,,,,,239
26,,,,,0.22117725014686584,1.75654137134552,0.7319597601890564,2.7096784114837646,0.38150501251220703,242
27,0.1987174153327942,1.2698620557785034,0.6929460763931274,2.1615254878997803,,,,,,249
27,,,,,0.21439310908317566,1.7482264041900635,0.7125731706619263,2.6751925945281982,0.37548065185546875,251
28,0.2160165160894394,1.308968186378479,0.5897165536880493,2.114701271057129,,,,,,259
28,,,,,0.23180131614208221,1.7533217668533325,0.7033363580703735,2.6884593963623047,0.39266282320022583,260
29,0.2145237773656845,1.2207999229431152,0.6288964748382568,2.0642201900482178,,,,,,269
29,,,,,0.22749483585357666,1.7621010541915894,0.70993572473526,2.6995315551757812,0.39122486114501953,269
30,,,,,0.2130049616098404,1.7582731246948242,0.7087650299072266,2.6800429821014404,0.3769766092300415,278
31,0.19846247136592865,1.7099521160125732,0.7206647396087646,2.6290793418884277,,,,,,279
