epoch,loss_train/mse_loss,loss_train/stft_loss_magnitude,loss_train/stft_loss_spectral_convergence,loss_train/total_loss,loss_val/mse_loss,loss_val/stft_loss_magnitude,loss_val/stft_loss_spectral_convergence,loss_val/total_loss,metrics/MAE_test,metrics/MAE_val,step
0,,,,,0.03191922605037689,5.636434078216553,1.1678942441940308,6.836247444152832,,0.15304268896579742,7
1,0.05149632692337036,6.1784868240356445,1.3029941320419312,7.532977104187012,,,,,,,9
1,,,,,0.07488350570201874,5.349931716918945,1.0554637908935547,6.480278968811035,,0.2540242075920105,15
2,0.09554512798786163,5.527810096740723,1.0559881925582886,6.679343223571777,,,,,,,19
2,,,,,0.12080825865268707,5.197584629058838,1.0316321849822998,6.350025177001953,,0.3310607373714447,23
3,0.15323007106781006,5.7372918128967285,1.0405099391937256,6.931031703948975,,,,,,,29
3,,,,,0.16131022572517395,5.098848819732666,1.0226163864135742,6.282775402069092,,0.3867890536785126,31
4,0.19574382901191711,5.3210225105285645,1.0284000635147095,6.545166492462158,,,,,,,39
4,,,,,0.1942616105079651,5.032331466674805,1.0182971954345703,6.244890213012695,,0.4268852174282074,39
5,,,,,0.22080251574516296,4.991399765014648,1.0156992673873901,6.227901458740234,,0.45665067434310913,47
6,0.2356618195772171,5.662524700164795,1.0341800451278687,6.932366371154785,,,,,,,49
6,,,,,0.24192401766777039,4.967540740966797,1.0142080783843994,6.223672866821289,,0.4790249466896057,55
7,0.25654834508895874,5.435399055480957,1.0257909297943115,6.717738151550293,,,,,,,59
7,,,,,0.2568418085575104,4.937314987182617,1.0133118629455566,6.207468509674072,,0.49422687292099,63
8,0.2658781111240387,4.9604926109313965,1.0152504444122314,6.241621017456055,,,,,,,69
8,,,,,0.267131507396698,4.923047065734863,1.012712836265564,6.2028913497924805,,0.5044519305229187,71
9,0.27684107422828674,5.352625846862793,1.0233348608016968,6.652801513671875,,,,,,,79
9,,,,,0.26851680874824524,4.922937870025635,1.0126460790634155,6.204100608825684,,0.5058026909828186,79
10,,,,,0.2673181891441345,4.900789737701416,1.0126938819885254,6.180801868438721,,0.5046273469924927,87
11,0.2741316258907318,5.294014930725098,1.0213525295257568,6.589498996734619,,,,,,,89
11,,,,,0.26645970344543457,4.890108585357666,1.0127352476119995,6.1693034172058105,,0.5037854909896851,95
12,0.27262696623802185,5.098659515380859,1.0210344791412354,6.3923211097717285,,,,,,,99
12,,,,,0.26489487290382385,4.881391525268555,1.0127719640731812,6.159058570861816,,0.502245306968689,103
13,0.26812416315078735,5.082432270050049,1.0194365978240967,6.369993209838867,,,,,,,109
13,,,,,0.262287437915802,4.880021095275879,1.0128445625305176,6.155153274536133,,0.49965256452560425,111
14,0.2737926244735718,5.481001377105713,1.0313732624053955,6.786167144775391,,,,,,,119
14,,,,,0.2596728503704071,4.867805480957031,1.0130270719528198,6.140505313873291,,0.49705034494400024,119
15,,,,,0.2569464147090912,4.855866432189941,1.013204574584961,6.1260175704956055,,0.4943161606788635,127
16,0.2585469186306,4.896636486053467,1.0159313678741455,6.171114921569824,,,,,,,129
16,,,,,0.2533288300037384,4.8536696434021,1.0134572982788086,6.120455741882324,,0.4906917214393616,135
17,0.25081706047058105,4.758380889892578,1.0109319686889648,6.020130157470703,,,,,,,139
17,,,,,0.25131258368492126,4.817596435546875,1.0134848356246948,6.082393646240234,,0.4886208176612854,143
18,0.2526707649230957,5.047981262207031,1.0185765027999878,6.319228649139404,,,,,,,149
18,,,,,0.24805624783039093,4.8197784423828125,1.013765573501587,6.081600189208984,,0.48533934354782104,151
19,0.25162777304649353,5.232755661010742,1.0214327573776245,6.505816459655762,,,,,,,159
