epoch,loss_train/mse_loss,loss_train/stft_loss_magnitude,loss_train/stft_loss_spectral_convergence,loss_train/total_loss,loss_val/mse_loss,loss_val/stft_loss_magnitude,loss_val/stft_loss_spectral_convergence,loss_val/total_loss,metrics/MAE_test,metrics/MAE_val,step
0,,,,,1.0744670629501343,1.656843662261963,0.7931708097457886,3.5244815349578857,,0.8438704609870911,8
1,1.0924553871154785,1.7492595911026,0.8193937540054321,3.6611087322235107,,,,,,,9
1,,,,,1.0385522842407227,1.5828062295913696,0.7963099479675293,3.417668342590332,,0.8237004280090332,17
2,1.055079698562622,1.5368942022323608,0.807791531085968,3.3997654914855957,,,,,,,19
2,,,,,1.0429776906967163,1.53327214717865,0.8023314476013184,3.3785812854766846,,0.8188140988349915,26
3,1.0533523559570312,1.3933541774749756,0.8075429201126099,3.2542495727539062,,,,,,,29
3,,,,,1.0463130474090576,1.4740476608276367,0.8011258840560913,3.321486711502075,,0.8260951042175293,35
4,1.0409141778945923,1.9284392595291138,0.8381418585777283,3.8074951171875,,,,,,,39
4,,,,,1.039818525314331,1.438707709312439,0.8026348352432251,3.281161308288574,,0.8229351043701172,44
5,1.0297114849090576,1.4211019277572632,0.8042530417442322,3.255066394805908,,,,,,,49
5,,,,,1.0680533647537231,1.420925498008728,0.7997556328773499,3.2887344360351562,,0.8312646150588989,53
6,1.029702067375183,1.628739356994629,0.819362998008728,3.47780442237854,,,,,,,59
6,,,,,1.0787975788116455,1.424895167350769,0.816815972328186,3.3205089569091797,,0.8344979286193848,62
7,1.0604177713394165,1.3903592824935913,0.8406907320022583,3.2914676666259766,,,,,,,69
7,,,,,1.0760074853897095,1.424818754196167,0.8284415006637573,3.3292675018310547,,0.8363217711448669,71
8,1.043757677078247,1.3876926898956299,0.8348886370658875,3.266339063644409,,,,,,,79
8,,,,,1.062965750694275,1.42437744140625,0.8135687112808228,3.3009116649627686,,0.830924928188324,80
9,1.043427586555481,1.850156307220459,0.8362038135528564,3.729787826538086,,,,,,,89
9,,,,,1.0505623817443848,1.4058244228363037,0.8191179633140564,3.2755045890808105,,0.8233569264411926,89
10,,,,,1.0230709314346313,1.384637475013733,0.8131068348884583,3.2208151817321777,,0.8151453733444214,98
11,1.0174798965454102,1.4486905336380005,0.8453739881515503,3.311544418334961,,,,,,,99
11,,,,,1.0396053791046143,1.3757661581039429,0.8137658834457397,3.2291371822357178,,0.823284924030304,107
