epoch,loss_train/mse_loss,loss_train/stft_loss_magnitude,loss_train/stft_loss_spectral_convergence,loss_train/total_loss,loss_val/mse_loss,loss_val/stft_loss_magnitude,loss_val/stft_loss_spectral_convergence,loss_val/total_loss,metrics/MAE_test,metrics/MAE_val,step
0,,,,,0.2220732569694519,1.7067550420761108,0.7140114307403564,2.6428396701812744,,0.3804599940776825,8
1,0.21539632976055145,2.0891706943511963,0.7679458260536194,3.0725128650665283,,,,,,,9
1,,,,,0.26566973328590393,1.681950569152832,0.6839476227760315,2.63156795501709,,0.4201570451259613,17
2,0.2760173976421356,1.6470589637756348,0.6797379851341248,2.602814197540283,,,,,,,19
2,,,,,0.4630568027496338,1.5458369255065918,0.7008395195007324,2.709733247756958,,0.5762374997138977,26
3,0.23779328167438507,1.801552414894104,0.7172393202781677,2.756585121154785,,,,,,,29
3,,,,,0.33095383644104004,1.4767632484436035,0.7281644940376282,2.535881757736206,,0.4751307964324951,35
4,0.23079542815685272,1.410535454750061,0.7070149183273315,2.3483457565307617,,,,,,,39
4,,,,,0.22723828256130219,1.4714473485946655,0.6673030257225037,2.3659887313842773,,0.38506272435188293,44
5,0.2509325444698334,1.3502869606018066,0.6620534658432007,2.263273000717163,,,,,,,49
5,,,,,0.2707016170024872,1.4776614904403687,0.6873195171356201,2.435682535171509,,0.424355149269104,53
6,0.24391882121562958,1.8485379219055176,0.7035035490989685,2.7959604263305664,,,,,,,59
6,,,,,0.22997184097766876,1.4462732076644897,0.6713138818740845,2.3475589752197266,,0.3888840973377228,62
7,0.22854164242744446,1.4856674671173096,0.7209903597831726,2.435199499130249,,,,,,,69
7,,,,,0.23277609050273895,1.4195374250411987,0.6809270977973938,2.3332407474517822,,0.3921801447868347,71
8,0.19757257401943207,1.8319131135940552,0.7175551652908325,2.7470407485961914,,,,,,,79
8,,,,,0.23441872000694275,1.400640606880188,0.6364280581474304,2.2714874744415283,,0.3926883041858673,80
9,0.3223060071468353,1.9337286949157715,0.6807625889778137,2.9367971420288086,,,,,,,89
9,,,,,0.3387181758880615,1.3824461698532104,0.6768794059753418,2.398043632507324,,0.4820179045200348,89
10,,,,,0.21261222660541534,1.3672821521759033,0.692858874797821,2.2727532386779785,,0.3714975416660309,98
11,0.21706876158714294,1.549660325050354,0.7240082025527954,2.4907374382019043,,,,,,,99
11,,,,,0.2264847308397293,1.3576074838638306,0.6705300211906433,2.254622220993042,,0.38643351197242737,107
12,0.21025776863098145,1.2279962301254272,0.6928088068962097,2.1310627460479736,,,,,,,109
12,,,,,0.24297912418842316,1.3318065404891968,0.6365128755569458,2.2112984657287598,,0.4022120535373688,116
13,0.19581981003284454,1.462024450302124,0.6672926545143127,2.32513689994812,,,,,,,119
13,,,,,0.21544691920280457,1.3255037069320679,0.6637935638427734,2.2047441005706787,,0.3756776750087738,125
14,0.2289312332868576,1.623570203781128,0.6781396865844727,2.5306410789489746,,,,,,,129
14,,,,,0.2259151041507721,1.3161735534667969,0.642604649066925,2.1846933364868164,,0.38637790083885193,134
15,0.2735966742038727,1.2671409845352173,0.6550021767616272,2.19573974609375,,,,,,,139
15,,,,,0.21755655109882355,1.2994985580444336,0.6236551403999329,2.1407103538513184,,0.3796955943107605,143
16,0.22256940603256226,1.529487133026123,0.6916468739509583,2.4437034130096436,,,,,,,149
16,,,,,0.20282389223575592,1.2955493927001953,0.6502940654754639,2.148667097091675,,0.3669375777244568,152
17,0.2301630973815918,1.1371214389801025,0.6556961536407471,2.0229806900024414,,,,,,,159
17,,,,,0.23431158065795898,1.2875195741653442,0.6649013757705688,2.186732530593872,,0.3945768177509308,161
18,0.2172369360923767,1.4414554834365845,0.6625336408615112,2.321226119995117,,,,,,,169
18,,,,,0.21798868477344513,1.281363844871521,0.6609755158424377,2.160327911376953,,0.37940478324890137,170
19,0.21399731934070587,1.4663268327713013,0.6824929714202881,2.3628170490264893,,,,,,,179
19,,,,,0.23283544182777405,1.2753398418426514,0.6517238020896912,2.1598992347717285,,0.3919060230255127,179
20,,,,,0.26647505164146423,1.2670878171920776,0.6733257174491882,2.2068886756896973,,0.4219041168689728,188
21,0.2527613043785095,1.6616733074188232,0.7628421783447266,2.677276849746704,,,,,,,189
21,,,,,0.2813210189342499,1.2591242790222168,0.6723375916481018,2.212782859802246,,0.4339570105075836,197
22,0.26071643829345703,1.5597378015518188,0.6960920095443726,2.5165462493896484,,,,,,,199
22,,,,,0.236366868019104,1.2617992162704468,0.6561876535415649,2.154353618621826,,0.39481037855148315,206
23,0.23105143010616302,1.5235141515731812,0.7191128730773926,2.4736785888671875,,,,,,,209
23,,,,,0.25629332661628723,1.2706435918807983,0.6912317872047424,2.2181687355041504,,0.4101945161819458,215
24,0.2245853841304779,1.1780290603637695,0.673480212688446,2.076094627380371,,,,,,,219
24,,,,,0.23772767186164856,1.2791023254394531,0.6727675199508667,2.1895973682403564,,0.3961509168148041,224
25,0.24293680489063263,1.4735246896743774,0.6603526473045349,2.376814126968384,,,,,,,229
25,,,,,0.24991537630558014,1.2675726413726807,0.633038341999054,2.150526285171509,,0.4063405692577362,233
26,0.361982524394989,1.3752598762512207,0.7173671126365662,2.4546093940734863,,,,,,,239
26,,,,,0.2697429060935974,1.2754123210906982,0.7051957249641418,2.2503507137298584,,0.4224359095096588,242
27,0.23690800368785858,1.4893279075622559,0.752215564250946,2.4784514904022217,,,,,,,249
27,,,,,0.23726284503936768,1.2678989171981812,0.6958450675010681,2.2010068893432617,,0.39491820335388184,251
28,0.2311992645263672,1.5986350774765015,0.7325600385665894,2.562394380569458,,,,,,,259
28,,,,,0.21631880104541779,1.269233226776123,0.679913341999054,2.1654655933380127,,0.3771011233329773,260
29,0.20825785398483276,1.4538263082504272,0.678357720375061,2.340441942214966,,,,,,,269
29,,,,,0.20729325711727142,1.266350269317627,0.6365277171134949,2.110171318054199,,0.3703145682811737,269
30,,,,,0.20114381611347198,1.257738471031189,0.6302663683891296,2.089148759841919,,0.36419129371643066,278
31,0.20330655574798584,1.4699864387512207,0.6355023384094238,2.30879545211792,,,,,,,279
31,,,,,0.21869497001171112,1.2506613731384277,0.6155309677124023,2.0848875045776367,,0.3810409605503082,287
32,0.20089691877365112,1.3324358463287354,0.6508808135986328,2.184213638305664,,,,,,,289
32,,,,,0.20623980462551117,1.255217432975769,0.646946370601654,2.1084036827087402,,0.3682626485824585,296
33,0.20362186431884766,1.8238965272903442,0.6658986806869507,2.6934170722961426,,,,,,,299
33,,,,,0.1984216719865799,1.2680559158325195,0.6558119058609009,2.1222896575927734,,0.36130964756011963,305
34,0.19124895334243774,1.9041961431503296,0.6925492286682129,2.787994384765625,,,,,,,309
34,,,,,0.22517362236976624,1.258312702178955,0.6344006061553955,2.117887020111084,,0.3878021538257599,314
35,0.1995231956243515,1.6937141418457031,0.7007221579551697,2.5939595699310303,,,,,,,319
35,,,,,0.20343071222305298,1.2528215646743774,0.6431049108505249,2.0993571281433105,,0.3648887872695923,323
36,0.18543177843093872,1.999266505241394,0.6462705731391907,2.8309688568115234,,,,,,,329
36,,,,,0.24751095473766327,1.243303656578064,0.6538307070732117,2.1446454524993896,,0.40411481261253357,332
37,0.206793874502182,1.2985528707504272,0.7066258192062378,2.211972713470459,,,,,,,339
37,,,,,0.22283855080604553,1.2491689920425415,0.6735948324203491,2.1456024646759033,,0.3820493221282959,341
38,0.20369118452072144,1.6518380641937256,0.6849486827850342,2.540477991104126,,,,,,,349
38,,,,,0.21531318128108978,1.236471176147461,0.6510195732116699,2.102803945541382,,0.3753073215484619,350
39,0.19137024879455566,1.2497310638427734,0.6788055300712585,2.1199069023132324,,,,,,,359
39,,,,,0.20167505741119385,1.234008550643921,0.6292036175727844,2.064887285232544,,0.36412370204925537,359
40,,,,,0.20833967626094818,1.2312027215957642,0.6223301291465759,2.0618724822998047,,0.37095996737480164,368
41,0.19963227212429047,1.6754192113876343,0.6680567264556885,2.5431082248687744,,,,,,,369
41,,,,,0.20890472829341888,1.2309157848358154,0.6182958483695984,2.0581161975860596,,0.37205442786216736,377
42,0.2056557983160019,1.2879506349563599,0.5811939835548401,2.074800491333008,,,,,,,379
42,,,,,0.20578090846538544,1.2276592254638672,0.6186985969543457,2.052138566970825,,0.36877667903900146,386
43,0.18581782281398773,1.4377338886260986,0.6794559955596924,2.3030076026916504,,,,,,,389
43,,,,,0.2111234962940216,1.2228448390960693,0.6181862354278564,2.052154541015625,,0.3735398054122925,395
44,0.20563162863254547,1.4947865009307861,0.6756187677383423,2.3760368824005127,,,,,,,399
44,,,,,0.19685938954353333,1.2243553400039673,0.6241647005081177,2.045379400253296,,0.36076679825782776,404
45,0.1965002417564392,1.3105329275131226,0.5798451900482178,2.0868782997131348,,,,,,,409
45,,,,,0.19422002136707306,1.224307656288147,0.6245627999305725,2.043090343475342,,0.3577074706554413,413
46,0.1878286898136139,1.4364653825759888,0.653603196144104,2.277897357940674,,,,,,,419
46,,,,,0.19779255986213684,1.2220512628555298,0.629619836807251,2.0494635105133057,,0.360868901014328,422
