epoch,loss_train/mse_loss,loss_train/stft_loss_magnitude,loss_train/stft_loss_spectral_convergence,loss_train/total_loss,loss_val/mse_loss,loss_val/stft_loss_magnitude,loss_val/stft_loss_spectral_convergence,loss_val/total_loss,metrics/MAE_test,metrics/MAE_val,step
0,,,,,0.8354285359382629,5.795745372772217,0.8913719654083252,7.522546291351318,,0.7845685482025146,8
1,0.778630256652832,5.037314414978027,0.9036773443222046,6.7196221351623535,,,,,,,9
1,,,,,0.6612548828125,4.9670257568359375,0.8776738047599792,6.505954742431641,,0.6684262752532959,17
2,0.511849045753479,4.4470534324646,0.885746419429779,5.844648838043213,,,,,,,19
2,,,,,0.9289422035217285,4.420238494873047,0.9062394499778748,6.255420207977295,,0.7892298698425293,26
3,0.6536895036697388,4.222828388214111,0.8988862633705139,5.77540397644043,,,,,,,29
3,,,,,0.6800916194915771,4.093317985534668,0.8871433138847351,5.660552978515625,,0.6685143709182739,35
4,0.4007570445537567,3.5484962463378906,0.849264919757843,4.798518180847168,,,,,,,39
4,,,,,0.3250961899757385,3.6551215648651123,0.7917793989181519,4.771996974945068,,0.4512208104133606,44
5,0.4139080345630646,2.8088834285736084,0.8222084641456604,4.045000076293945,,,,,,,49
5,,,,,0.43374595046043396,3.0901241302490234,0.832851231098175,4.3567214012146,,0.5247651934623718,53
6,1.5445150136947632,2.538722038269043,0.9105536341667175,4.993790626525879,,,,,,,59
6,,,,,0.5187715291976929,2.8510963916778564,0.8556032776832581,4.225471019744873,,0.5696383714675903,62
7,0.4848948121070862,2.910963296890259,0.8660424947738647,4.261900901794434,,,,,,,69
7,,,,,0.5460785627365112,2.744321823120117,0.8587813377380371,4.149181365966797,,0.5802959203720093,71
8,0.4730350971221924,2.6987783908843994,0.8351990580558777,4.007012367248535,,,,,,,79
8,,,,,0.3721664845943451,2.6927928924560547,0.8337528109550476,3.898712158203125,,0.48081308603286743,80
9,0.27336108684539795,2.2846827507019043,0.7849718928337097,3.343015670776367,,,,,,,89
9,,,,,0.319524347782135,2.504889726638794,0.7721550464630127,3.5965688228607178,,0.4486279785633087,89
10,,,,,0.28962481021881104,2.382430076599121,0.7569791078567505,3.4290337562561035,,0.42508992552757263,98
11,0.27122926712036133,2.130237102508545,0.7839300036430359,3.185396432876587,,,,,,,99
11,,,,,0.3136524260044098,2.1468346118927,0.7610830068588257,3.221569776535034,,0.43986842036247253,107
12,0.2807989716529846,2.1375362873077393,0.7441866993904114,3.1625218391418457,,,,,,,109
