epoch,loss_train/mse_loss,loss_train/stft_loss_magnitude,loss_train/stft_loss_spectral_convergence,loss_train/total_loss,loss_val/mse_loss,loss_val/stft_loss_magnitude,loss_val/stft_loss_spectral_convergence,loss_val/total_loss,metrics/MAE_val,step
0,,,,,0.23691169917583466,1.6956707239151,0.7234035730361938,2.6559858322143555,0.3961115777492523,8
1,0.25318828225135803,1.7360527515411377,0.7277579307556152,5.180809497833252,,,,,,9
1,,,,,0.24139434099197388,1.5149641036987305,0.6684046387672424,2.4247632026672363,0.39897602796554565,17
2,0.22208930552005768,2.3700244426727295,0.7253243327140808,6.412786960601807,,,,,,19
2,,,,,0.20200197398662567,1.5832722187042236,0.689470112323761,2.4747440814971924,0.3608874976634979,26
3,0.2425457239151001,1.4990864992141724,0.6641846299171448,4.569087982177734,,,,,,29
3,,,,,0.23023883998394012,1.5968573093414307,0.6675263047218323,2.4946224689483643,0.38629618287086487,35
4,0.2234061360359192,1.624759316444397,0.6777824759483337,4.828489780426025,,,,,,39
4,,,,,0.22917094826698303,1.553599238395691,0.6727249026298523,2.4554948806762695,0.38866302371025085,44
5,0.21555455029010773,1.5895404815673828,0.6645099520683289,4.723655700683594,,,,,,49
5,,,,,0.21176034212112427,1.5055325031280518,0.6779946684837341,2.395287275314331,0.3712750971317291,53
6,0.23274235427379608,1.135612964630127,0.632459282875061,3.7688868045806885,,,,,,59
6,,,,,0.2317785918712616,1.482751488685608,0.6848260164260864,2.3993561267852783,0.3862459361553192,62
7,0.19505518674850464,1.297838807106018,0.7090525031089783,4.208837509155273,,,,,,69
7,,,,,0.2348548024892807,1.4626814126968384,0.6550737619400024,2.3526101112365723,0.39213988184928894,71
8,0.20280353724956512,1.5342907905578613,0.7066735029220581,4.684731960296631,,,,,,79
8,,,,,0.22411660850048065,1.4419000148773193,0.6588607430458069,2.3248772621154785,0.3854270875453949,80
9,0.23530301451683044,1.2933499813079834,0.5965307354927063,4.015064239501953,,,,,,89
9,,,,,0.2104623168706894,1.4261233806610107,0.6471010446548462,2.283686637878418,0.37106087803840637,89
10,,,,,0.21455144882202148,1.4139127731323242,0.6294397115707397,2.257903814315796,0.3734228014945984,98
11,0.21257758140563965,1.4474133253097534,0.6248153448104858,4.357034683227539,,,,,,99
11,,,,,0.1956963837146759,1.4041860103607178,0.6305601000785828,2.230442762374878,0.35406437516212463,107
12,0.2078234851360321,1.5079612731933594,0.644063413143158,4.5118727684021,,,,,,109
12,,,,,0.22284211218357086,1.3876631259918213,0.6201935410499573,2.230698823928833,0.3802092671394348,116
13,0.2114747017621994,1.477640151977539,0.5974159836769104,4.361587047576904,,,,,,119
13,,,,,0.224462628364563,1.374243140220642,0.6369598507881165,2.235665798187256,0.38360169529914856,125
14,0.1844262182712555,1.50312077999115,0.6474237442016602,4.485515117645264,,,,,,129
14,,,,,0.19570757448673248,1.36993408203125,0.6301723718643188,2.1958141326904297,0.3553783595561981,134
15,0.22482742369174957,1.2200508117675781,0.6287904977798462,3.9225101470947266,,,,,,139
15,,,,,0.19752521812915802,1.3591182231903076,0.641435980796814,2.1980795860290527,0.35709232091903687,143
16,0.21315842866897583,1.6561930179595947,0.6566013693809509,4.838747024536133,,,,,,149
16,,,,,0.2647548317909241,1.3823498487472534,0.7114325165748596,2.358537197113037,0.41990891098976135,152
17,0.28233614563941956,1.5409059524536133,0.720125138759613,4.804398536682129,,,,,,159
17,,,,,0.2547152042388916,1.382524847984314,0.7021244764328003,2.339364528656006,0.41198331117630005,161
18,0.22383630275726318,1.340872049331665,0.6786212921142578,4.262823104858398,,,,,,169
18,,,,,0.2260298728942871,1.3849544525146484,0.6830835938453674,2.294067859649658,0.3860286772251129,170
