epoch,loss_train/mse_loss,loss_train/stft_loss_magnitude,loss_train/stft_loss_spectral_convergence,loss_train/total_loss,loss_val/mse_loss,loss_val/stft_loss_magnitude,loss_val/stft_loss_spectral_convergence,loss_val/total_loss,metrics/MAE_val,step
0,0.010547254234552383,6.150306701660156,1.9113578796386719,8.403311729431152,,,,,,9
0,,,,,0.030742743983864784,6.598735809326172,2.5263493061065674,9.155827522277832,0.13187357783317566,12
1,0.026667436584830284,6.278107643127441,1.8198796510696411,8.964092254638672,,,,,,19
1,,,,,0.037968434393405914,6.369942665100098,1.6602344512939453,8.068145751953125,0.1514267921447754,25
2,0.02475089021027088,5.74929141998291,1.2628575563430786,7.596062660217285,,,,,,29
2,,,,,0.05157642439007759,6.188420295715332,1.3285741806030273,7.568570613861084,0.18478240072727203,38
3,0.05019112303853035,6.067498683929443,1.3115592002868652,8.37881851196289,,,,,,39
3,0.05214805155992508,5.519120693206787,1.09901762008667,7.2302470207214355,,,,,,49
3,,,,,0.07222193479537964,6.09036922454834,1.1874920129776,7.350083827972412,0.22865788638591766,51
4,0.06504260003566742,5.1312150955200195,1.0381758213043213,6.628072738647461,,,,,,59
4,,,,,0.09699851274490356,5.999526023864746,1.1229944229125977,7.219519138336182,0.2739073634147644,64
5,0.0937826931476593,5.573254585266113,1.063575267791748,7.503294467926025,,,,,,69
5,,,,,0.12305871397256851,5.90960693359375,1.0898287296295166,7.122494697570801,0.31565165519714355,77
6,0.11350958049297333,5.385628700256348,1.0507762432098389,7.277351379394531,,,,,,79
6,0.13282017409801483,5.333252906799316,1.041198968887329,7.386237144470215,,,,,,89
6,,,,,0.14834995567798615,5.924507141113281,1.0712547302246094,7.144111633300781,0.35192805528640747,90
7,0.1514495313167572,5.332549571990967,1.0375890731811523,7.258618354797363,,,,,,99
7,,,,,0.1702997386455536,5.902140140533447,1.0603172779083252,7.132757663726807,0.3808598518371582,103
8,0.17255200445652008,5.743481159210205,1.0464606285095215,7.589383602142334,,,,,,109
8,,,,,0.18819093704223633,5.844770431518555,1.0534030199050903,7.08636474609375,0.40302878618240356,116
9,0.1803884208202362,5.380378723144531,1.0327465534210205,7.275946140289307,,,,,,119
9,0.19389866292476654,5.487038612365723,1.0354485511779785,7.415930271148682,,,,,,129
9,,,,,0.2022724598646164,5.822723388671875,1.0489418506622314,7.07393741607666,0.41969627141952515,129
10,0.1963842809200287,5.124677658081055,1.022322654724121,6.886768341064453,,,,,,139
10,,,,,0.2133711576461792,5.778282165527344,1.045522928237915,7.037176609039307,0.43240755796432495,142
11,0.20612305402755737,5.17100715637207,1.0214223861694336,6.914669990539551,,,,,,149
11,,,,,0.22687916457653046,5.804450035095215,1.0428812503814697,7.074211120605469,0.44745317101478577,155
12,0.22432848811149597,5.6003289222717285,1.0348626375198364,7.630189418792725,,,,,,159
12,,,,,0.2319687306880951,5.761633396148682,1.0414247512817383,7.035026550292969,0.4528960585594177,168
13,0.2188083529472351,5.233402252197266,1.0209912061691284,7.077333450317383,,,,,,169
13,0.21729183197021484,5.098902225494385,1.0181798934936523,6.8394775390625,,,,,,179
13,,,,,0.23208412528038025,5.701241970062256,1.0411324501037598,6.97445821762085,0.45303207635879517,181
14,0.2134416550397873,4.935721397399902,1.0119147300720215,6.481391906738281,,,,,,189
14,,,,,0.2319752275943756,5.702597618103027,1.0411765575408936,6.9757490158081055,0.4529448449611664,194
15,0.21766458451747894,5.018172264099121,1.021036148071289,6.813986301422119,,,,,,199
15,,,,,0.2295067012310028,5.743634223937988,1.0419538021087646,7.015093803405762,0.4502856135368347,207
16,0.21934691071510315,5.20136022567749,1.0252429246902466,7.336575031280518,,,,,,209
16,0.22357138991355896,5.548851013183594,1.034299373626709,7.458452224731445,,,,,,219
16,,,,,0.2287047803401947,5.696094989776611,1.041770577430725,6.9665703773498535,0.44937199354171753,220
17,0.219109907746315,5.320630073547363,1.0293878316879272,7.089085578918457,,,,,,229
17,,,,,0.22596092522144318,5.667150020599365,1.0424177646636963,6.935528755187988,0.44636058807373047,233
18,0.22071830928325653,5.714152812957764,1.033948302268982,7.645026683807373,,,,,,239
18,,,,,0.22567597031593323,5.703270435333252,1.0428411960601807,6.971787452697754,0.4460807740688324,246
19,0.21778684854507446,5.423111915588379,1.0297223329544067,7.24072265625,,,,,,249
19,0.20890702307224274,4.88307523727417,1.016653299331665,6.536858081817627,,,,,,259
19,,,,,0.22506308555603027,5.7197747230529785,1.0431277751922607,6.9879655838012695,0.44541797041893005,259
20,0.21773457527160645,5.4138383865356445,1.0322515964508057,7.268500804901123,,,,,,269
20,,,,,0.22406521439552307,5.686934471130371,1.042901635169983,6.9539008140563965,0.4442426562309265,272
21,0.21549825370311737,5.584887981414795,1.033553123474121,7.3755059242248535,,,,,,279
21,,,,,0.22183164954185486,5.6448845863342285,1.0435148477554321,6.910231113433838,0.4417805075645447,285
22,0.215001180768013,5.415398120880127,1.0315256118774414,7.314186096191406,,,,,,289
22,,,,,0.2238437682390213,5.64265775680542,1.0428130626678467,6.9093146324157715,0.4440189003944397,298
23,0.20922021567821503,5.144272804260254,1.019275188446045,6.744819641113281,,,,,,299
23,0.2130357325077057,5.238912105560303,1.0266445875167847,6.896265029907227,,,,,,309
23,,,,,0.22253358364105225,5.647433757781982,1.0430504083633423,6.913018226623535,0.4425564706325531,311
24,0.22196346521377563,5.50623083114624,1.0424531698226929,7.495135307312012,,,,,,319
24,,,,,0.22163429856300354,5.608197212219238,1.0429903268814087,6.872820854187012,0.44150543212890625,324
25,0.2119017392396927,5.1329731941223145,1.0279369354248047,7.051028728485107,,,,,,329
25,,,,,0.2216917723417282,5.578881740570068,1.0428646802902222,6.843438148498535,0.44155436754226685,337
26,0.20866161584854126,5.117503643035889,1.0225857496261597,6.775961875915527,,,,,,339
26,0.2042517066001892,4.971128463745117,1.0172760486602783,6.65289831161499,,,,,,349
26,,,,,0.21990427374839783,5.587409496307373,1.043778419494629,6.851092338562012,0.439570814371109,350
27,0.20413866639137268,4.8133368492126465,1.020875334739685,6.655529022216797,,,,,,359
27,,,,,0.21807634830474854,5.531486988067627,1.0432829856872559,6.792845726013184,0.43742814660072327,363
28,0.20267130434513092,5.096010208129883,1.0182251930236816,6.679013252258301,,,,,,369
28,,,,,0.21663859486579895,5.452724933624268,1.0430669784545898,6.71243143081665,0.43567124009132385,376
29,0.20407459139823914,4.943752765655518,1.0247061252593994,6.930749893188477,,,,,,379
29,0.21119160950183868,5.131984233856201,1.0390088558197021,7.411962985992432,,,,,,389
29,,,,,0.21437756717205048,5.4735612869262695,1.0436729192733765,6.731611728668213,0.43313780426979065,389
30,0.20122872292995453,5.19992208480835,1.0297802686691284,6.898521900177002,,,,,,399
30,,,,,0.210566908121109,5.477816581726074,1.0449203252792358,6.733304023742676,0.4288391172885895,402
31,0.18801823258399963,4.59727668762207,1.0109573602676392,6.146563529968262,,,,,,409
31,,,,,0.20904541015625,5.434622287750244,1.0452709197998047,6.688938140869141,0.4270317554473877,415
32,0.1907322257757187,4.757297992706299,1.013452172279358,6.307116985321045,,,,,,419
32,,,,,0.21052789688110352,5.448124408721924,1.0456067323684692,6.704258918762207,0.42889347672462463,428
33,0.20216287672519684,5.13344669342041,1.0319138765335083,7.076427936553955,,,,,,429
33,0.19251558184623718,4.681492328643799,1.0163655281066895,6.355754375457764,,,,,,439
33,,,,,0.20804718136787415,5.443700313568115,1.0467630624771118,6.698510646820068,0.42613306641578674,441
34,0.1947043240070343,4.933701992034912,1.020315408706665,6.479354381561279,,,,,,449
