epoch,loss_train/mse_loss,loss_train/stft_loss_magnitude,loss_train/stft_loss_spectral_convergence,loss_train/total_loss,loss_val/mse_loss,loss_val/stft_loss_magnitude,loss_val/stft_loss_spectral_convergence,loss_val/total_loss,metrics/MAE_test,metrics/MAE_val,step
0,,,,,8.871725082397461,1.9203641414642334,0.9669327735900879,11.759021759033203,,2.7313621044158936,8
1,8.65005874633789,1.8436279296875,0.9640174508094788,11.457704544067383,,,,,,,9
1,,,,,1.5857023000717163,1.756819486618042,0.9273583292961121,4.269880294799805,,1.096849799156189,17
2,2.582359790802002,1.5556572675704956,0.9434317946434021,5.081449031829834,,,,,,,19
2,,,,,0.33992481231689453,1.678020715713501,0.8402523398399353,2.8581976890563965,,0.4496139585971832,26
3,0.3620385527610779,1.6157411336898804,0.8536037802696228,2.831383466720581,,,,,,,29
3,,,,,0.3119053542613983,1.637715458869934,0.8031171560287476,2.7527382373809814,,0.4403518736362457,35
4,0.22327886521816254,1.747488021850586,0.7732446789741516,2.744011640548706,,,,,,,39
4,,,,,0.37010300159454346,1.610008955001831,0.7813829183578491,2.7614951133728027,,0.48328259587287903,44
5,0.2489893138408661,1.4026826620101929,0.7794623970985413,2.4311342239379883,,,,,,,49
5,,,,,0.22104479372501373,1.5831043720245361,0.7522659301757812,2.55641508102417,,0.3707045018672943,53
6,0.28726068139076233,1.8211090564727783,0.8192831873893738,2.9276528358459473,,,,,,,59
6,,,,,0.2022145390510559,1.5563386678695679,0.7502357959747314,2.5087890625,,0.35638362169265747,62
7,0.2507864236831665,2.007946491241455,0.8203614354133606,3.079094409942627,,,,,,,69
7,,,,,0.18690522015094757,1.533020257949829,0.7420982718467712,2.462023973464966,,0.34468168020248413,71
8,0.21409717202186584,1.4842268228530884,0.711686909198761,2.410010814666748,,,,,,,79
8,,,,,0.23232226073741913,1.5187724828720093,0.7782195210456848,2.5293145179748535,,0.3840111792087555,80
9,0.33765074610710144,1.579023838043213,0.7717674970626831,2.6884422302246094,,,,,,,89
9,,,,,0.33898642659187317,1.506126046180725,0.7860705256462097,2.631182909011841,,0.4669687747955322,89
10,,,,,0.23055098950862885,1.4882208108901978,0.7470281720161438,2.4657998085021973,,0.38260379433631897,98
11,0.21348384022712708,1.5152474641799927,0.7168321013450623,2.445563316345215,,,,,,,99
11,,,,,0.21936313807964325,1.4793297052383423,0.7588422894477844,2.4575352668762207,,0.3718099296092987,107
12,0.23135031759738922,1.336604356765747,0.6999948024749756,2.2679495811462402,,,,,,,109
12,,,,,0.18268230557441711,1.4684420824050903,0.773982584476471,2.425107002258301,,0.3355233669281006,116
13,0.26032331585884094,1.6537054777145386,0.8316337466239929,2.7456626892089844,,,,,,,119
13,,,,,0.2346307635307312,1.4644010066986084,0.7449130415916443,2.4439449310302734,,0.381222665309906,125
14,0.2877252399921417,1.320389986038208,0.71084064245224,2.318955898284912,,,,,,,129
14,,,,,0.19590222835540771,1.4592689275741577,0.7256239056587219,2.3807952404022217,,0.34940579533576965,134
15,0.636354386806488,1.6549181938171387,0.8789961338043213,3.1702687740325928,,,,,,,139
15,,,,,0.29031872749328613,1.4556195735931396,0.7593957781791687,2.5053341388702393,,0.4248253107070923,143
16,2.9564714431762695,1.7204601764678955,0.9694135189056396,5.646345138549805,,,,,,,149
16,,,,,0.2829170525074005,1.4490357637405396,0.7143373489379883,2.4462902545928955,,0.42159783840179443,152
17,0.4000730812549591,1.033668875694275,0.714891254901886,2.1486332416534424,,,,,,,159
17,,,,,0.46281498670578003,1.4522398710250854,0.7680066227912903,2.6830615997314453,,0.5508169531822205,161
18,0.3295162320137024,1.3911024332046509,0.7756674289703369,2.496285915374756,,,,,,,169
18,,,,,0.2532291114330292,1.4550799131393433,0.7194963097572327,2.4278054237365723,,0.4054372310638428,170
19,1.9549150466918945,1.0944607257843018,0.8789651393890381,3.9283409118652344,,,,,,,179
19,,,,,0.36987385153770447,1.4515460729599,0.7529348731040955,2.574354887008667,,0.4882069528102875,179
20,,,,,0.2508935034275055,1.4508368968963623,0.7784174680709839,2.4801478385925293,,0.40183430910110474,188
21,0.26039618253707886,1.3435747623443604,0.7123160362243652,2.316287040710449,,,,,,,189
21,,,,,2.8830933570861816,1.4796336889266968,0.9528019428253174,5.3155293464660645,,1.5763587951660156,197
22,0.4193398058414459,1.3146265745162964,0.8092172741889954,2.5431838035583496,,,,,,,199
22,,,,,3.2587552070617676,1.481748342514038,0.9567678570747375,5.697271347045898,,1.6484873294830322,206
23,3.2336301803588867,1.4799792766571045,0.9629610776901245,5.676570892333984,,,,,,,209
23,,,,,1.3382468223571777,1.4780899286270142,0.942297101020813,3.758633613586426,,0.9494806528091431,215
24,0.7483763694763184,1.2937180995941162,0.9114052653312683,2.9534997940063477,,,,,,,219
24,,,,,0.6224693059921265,1.4687483310699463,0.9328955411911011,3.024113416671753,,0.6046140193939209,224
25,0.29387935996055603,1.535072922706604,0.8745352029800415,2.7034873962402344,,,,,,,229
25,,,,,0.40670639276504517,1.4561436176300049,0.8734610676765442,2.7363109588623047,,0.48469337821006775,233
26,0.22531555593013763,1.4574925899505615,0.8771175742149353,2.5599255561828613,,,,,,,239
26,,,,,0.3425511419773102,1.447367787361145,0.8546609282493591,2.6445798873901367,,0.4496053457260132,242
27,0.33870431780815125,1.1175994873046875,0.8154543042182922,2.2717580795288086,,,,,,,249
27,,,,,0.3004988729953766,1.4372084140777588,0.8641995787620544,2.6019070148468018,,0.40504416823387146,251
28,0.23362961411476135,1.5173336267471313,0.7995943427085876,2.5505576133728027,,,,,,,259
28,,,,,0.2661731243133545,1.4302371740341187,0.8709775805473328,2.5673880577087402,,0.3765350580215454,260
29,0.33547794818878174,1.2632766962051392,0.7417840361595154,2.340538501739502,,,,,,,269
29,,,,,0.27766045928001404,1.4263577461242676,0.8754039406776428,2.5794222354888916,,0.38862547278404236,269
30,,,,,0.9036922454833984,1.4278358221054077,0.8194076418876648,3.150935649871826,,0.7986595630645752,278
31,0.7574416399002075,1.4293127059936523,0.7885510921478271,2.9753055572509766,,,,,,,279
31,,,,,0.39928025007247925,1.4195865392684937,0.8068018555641174,2.625668525695801,,0.4917484223842621,287
32,0.21854892373085022,1.0608501434326172,0.6966024041175842,1.976001501083374,,,,,,,289
32,,,,,0.24077892303466797,1.4142088890075684,0.8755886554718018,2.530576705932617,,0.3601752817630768,296
33,0.2444249391555786,1.224769115447998,0.678424060344696,2.147618055343628,,,,,,,299
33,,,,,0.41554728150367737,1.413953423500061,0.8157662749290466,2.6452670097351074,,0.5037347078323364,305
34,0.4710261821746826,1.1897408962249756,0.6976091861724854,2.3583762645721436,,,,,,,309
34,,,,,0.4633050858974457,1.4109232425689697,0.7946991324424744,2.6689271926879883,,0.5455542206764221,314
35,0.6018648743629456,1.063799500465393,0.8486340045928955,2.514298439025879,,,,,,,319
35,,,,,0.5755597352981567,1.4148225784301758,0.9219936728477478,2.9123756885528564,,0.5565330386161804,323
36,0.45776399970054626,1.89248526096344,0.9136117100715637,3.2638609409332275,,,,,,,329
36,,,,,0.6965769529342651,1.4117704629898071,0.9166184663772583,3.024965763092041,,0.6081106066703796,332
37,0.29512152075767517,1.287404179573059,0.8851297497749329,2.4676554203033447,,,,,,,339
37,,,,,0.4767322540283203,1.4077184200286865,0.9090590476989746,2.7935097217559814,,0.500156581401825,341
38,0.3031630516052246,1.558752417564392,0.8567662835121155,2.718681812286377,,,,,,,349
38,,,,,0.38210031390190125,1.4041827917099,0.890601634979248,2.676884412765503,,0.4551536738872528,350
39,0.24006684124469757,1.6148260831832886,0.8405436277389526,2.695436477661133,,,,,,,359
39,,,,,0.3440639078617096,1.401872992515564,0.8894861340522766,2.635422945022583,,0.4279537796974182,359
40,,,,,,,,,0.4156884253025055,,360
