epoch,loss_train/mse_loss,loss_train/stft_loss_magnitude,loss_train/stft_loss_spectral_convergence,loss_train/total_loss,loss_val/mse_loss,loss_val/stft_loss_magnitude,loss_val/stft_loss_spectral_convergence,loss_val/total_loss,metrics/MAE_val,step
0,,,,,0.29840707778930664,1.5653250217437744,0.6657539010047913,2.5294859409332275,0.4478378891944885,8
1,0.29111525416374207,1.693731665611267,0.67845219373703,2.663299083709717,,,,,,9
1,,,,,0.42472025752067566,1.4492725133895874,0.6768584251403809,2.5508511066436768,0.5483199954032898,17
2,0.39781907200813293,1.944943904876709,0.7499256134033203,3.09268856048584,,,,,,19
2,,,,,0.2926555871963501,1.3853412866592407,0.6593058109283447,2.3373024463653564,0.4435170888900757,26
3,0.2476786971092224,1.3887476921081543,0.7019369602203369,2.3383634090423584,,,,,,29
3,,,,,0.18513689935207367,1.335448980331421,0.7490199208259583,2.269605875015259,0.34535980224609375,35
4,0.3058755397796631,1.3122650384902954,0.7477011680603027,2.365841865539551,,,,,,39
4,,,,,0.26815733313560486,1.3020225763320923,0.6566529273986816,2.226832866668701,0.4186640679836273,44
5,0.22336208820343018,1.4708387851715088,0.707800030708313,2.402000904083252,,,,,,49
5,,,,,0.24951450526714325,1.2745097875595093,0.6379945278167725,2.1620190143585205,0.40497612953186035,53
6,0.24094562232494354,1.5269439220428467,0.7185102701187134,2.4863998889923096,,,,,,59
6,,,,,0.2551194727420807,1.2607444524765015,0.6927783489227295,2.2086422443389893,0.4107154905796051,62
7,0.2803073227405548,1.2940984964370728,0.6887035369873047,2.2631092071533203,,,,,,69
7,,,,,0.32169392704963684,1.258898138999939,0.6405636072158813,2.2211556434631348,0.4668210744857788,71
8,0.16059719026088715,1.2413532733917236,0.7702979445457458,2.172248363494873,,,,,,79
8,,,,,0.27153658866882324,1.2442865371704102,0.6333869099617004,2.149209976196289,0.4254542887210846,80
9,0.203879252076149,1.767377495765686,0.872795045375824,2.8440518379211426,,,,,,89
9,,,,,0.26460030674934387,1.299155831336975,0.6262074708938599,2.1899635791778564,0.42120030522346497,89
10,,,,,0.5749003887176514,1.3316125869750977,0.7065052390098572,2.613018274307251,0.6571776866912842,98
11,0.5597632527351379,1.7794841527938843,0.7555745840072632,3.0948219299316406,,,,,,99
11,,,,,0.2270868718624115,1.2690801620483398,0.6947827339172363,2.1909496784210205,0.3862922489643097,107
12,0.2602236866950989,1.795393466949463,0.8056858777999878,2.8613030910491943,,,,,,109
12,,,,,0.20964756608009338,1.2652978897094727,0.6551734805107117,2.1301188468933105,0.3693692684173584,116
13,0.2005770057439804,2.136272668838501,0.7896276116371155,3.1264772415161133,,,,,,119
13,,,,,0.18586379289627075,1.258622169494629,0.6895912289619446,2.134077310562134,0.34729519486427307,125
14,0.17546610534191132,1.1565427780151367,0.7386409640312195,2.0706498622894287,,,,,,129
14,,,,,0.2531128227710724,1.2570911645889282,0.6358481049537659,2.146052122116089,0.4090905487537384,134
15,0.27702197432518005,1.0917673110961914,0.6631598472595215,2.031949043273926,,,,,,139
15,,,,,0.21266134083271027,1.2588177919387817,0.6352275609970093,2.1067066192626953,0.37166935205459595,143
16,0.1520179808139801,1.5667965412139893,0.8226627111434937,2.5414772033691406,,,,,,149
16,,,,,0.1902460753917694,1.2442026138305664,0.6872639656066895,2.1217126846313477,0.35109925270080566,152
17,0.2577795386314392,1.578750729560852,0.7041193842887878,2.540649652481079,,,,,,159
17,,,,,0.20048904418945312,1.2398645877838135,0.6592011451721191,2.0995547771453857,0.36006057262420654,161
18,0.3050960600376129,1.5021549463272095,0.6548735499382019,2.4621245861053467,,,,,,169
18,,,,,0.2461993247270584,1.2337846755981445,0.6257776618003845,2.105761766433716,0.4036266505718231,170
19,0.24700188636779785,1.3698421716690063,0.6674408316612244,2.284284830093384,,,,,,179
19,,,,,0.2509678304195404,1.236832857131958,0.6200470328330994,2.1078476905822754,0.4062975347042084,179
20,,,,,0.20434017479419708,1.2342314720153809,0.6481497883796692,2.086721420288086,0.36466050148010254,188
21,0.19692842662334442,1.4021729230880737,0.6800292134284973,2.279130458831787,,,,,,189
21,,,,,0.18562056124210358,1.2292143106460571,0.6654915809631348,2.080326557159424,0.3465820550918579,197
22,0.21028271317481995,1.1650757789611816,0.6723201870918274,2.0476787090301514,,,,,,199
22,,,,,0.22537080943584442,1.2381232976913452,0.6221776008605957,2.0856716632843018,0.3822825253009796,206
23,0.19037507474422455,1.303482174873352,0.7130423188209534,2.206899642944336,,,,,,209
23,,,,,0.30831480026245117,1.246282935142517,0.6275071501731873,2.1821048259735107,0.45866402983665466,215
24,0.16745944321155548,1.3917902708053589,0.7503802180290222,2.3096299171447754,,,,,,219
24,,,,,0.2906019687652588,1.249573826789856,0.6322956681251526,2.172471523284912,0.4447862207889557,224
25,0.4070705771446228,1.1534663438796997,0.6809576749801636,2.241494655609131,,,,,,229
25,,,,,0.22052134573459625,1.2351195812225342,0.631405770778656,2.0870468616485596,0.3817587196826935,233
26,0.4120796322822571,1.2710886001586914,0.8974229097366333,2.5805912017822266,,,,,,239
26,,,,,0.8150157332420349,1.4751890897750854,0.8869913816452026,3.1771962642669678,0.8163198828697205,242
27,0.8959896564483643,1.786014199256897,0.812751054763794,3.4947547912597656,,,,,,249
27,,,,,0.947124183177948,1.4181602001190186,0.7872373461723328,3.152521848678589,0.9053707122802734,251
28,0.9606117606163025,1.332257866859436,0.7812895774841309,3.0741591453552246,,,,,,259
28,,,,,0.9653983116149902,1.3773200511932373,0.785335898399353,3.128054141998291,0.9172880053520203,260
29,0.9459269046783447,1.7037906646728516,0.8134037852287292,3.4631214141845703,,,,,,269
29,,,,,0.9544055461883545,1.3617569208145142,0.7942787408828735,3.110441207885742,0.9098525047302246,269
30,,,,,0.9531356692314148,1.3476241827011108,0.8069526553153992,3.107712507247925,0.9071518778800964,278
31,0.9328685998916626,1.6576424837112427,0.8175475597381592,3.4080586433410645,,,,,,279
31,,,,,0.9350326061248779,1.3293547630310059,0.8082820773124695,3.072669267654419,0.8963784575462341,287
32,0.9347419142723083,1.8588255643844604,0.8291148543357849,3.6226823329925537,,,,,,289
32,,,,,0.9295187592506409,1.3249071836471558,0.8071735501289368,3.0615997314453125,0.8927649259567261,296
33,0.9276595711708069,1.4144736528396606,0.80512934923172,3.1472625732421875,,,,,,299
33,,,,,0.9251299500465393,1.3158314228057861,0.8111221790313721,3.0520834922790527,0.8880224823951721,305
34,0.9098275303840637,1.485731840133667,0.826568603515625,3.222127914428711,,,,,,309
34,,,,,0.9021884799003601,1.304459810256958,0.8204967379570007,3.0271449089050293,0.8739044070243835,314
35,0.8921870589256287,1.3266143798828125,0.8401511311531067,3.058952569961548,,,,,,319
35,,,,,0.8869897723197937,1.2959920167922974,0.828157365322113,3.011139392852783,0.8626000285148621,323
36,0.88930743932724,1.2201050519943237,0.8236978054046631,2.933110237121582,,,,,,329
36,,,,,0.8851003050804138,1.2948447465896606,0.820050060749054,2.999995231628418,0.8626165986061096,332
37,0.8564009070396423,1.7648154497146606,0.8535786271095276,3.474794864654541,,,,,,339
37,,,,,0.8700187802314758,1.2927682399749756,0.8175333142280579,2.980320692062378,0.8532098531723022,341
