epoch,loss_train/mse_loss,loss_train/stft_loss_magnitude,loss_train/stft_loss_spectral_convergence,loss_train/total_loss,loss_val/mse_loss,loss_val/stft_loss_magnitude,loss_val/stft_loss_spectral_convergence,loss_val/total_loss,metrics/MAE_val,step
0,,,,,0.06761552393436432,2.0511538982391357,1.1917073726654053,3.310476779937744,0.20175734162330627,7
1,0.05918872356414795,2.2420380115509033,1.310526967048645,0.17632347345352173,,,,,,9
1,,,,,0.05367765203118324,2.2565829753875732,1.3257511854171753,3.636012077331543,0.17420285940170288,15
2,0.05510060116648674,2.3984200954437256,1.3574934005737305,0.17174454033374786,,,,,,19
2,,,,,0.07891184836626053,3.0007224082946777,1.1808491945266724,4.260483741760254,0.22066901624202728,23
3,0.052640967071056366,3.127331495285034,1.5281192064285278,0.18310976028442383,,,,,,29
3,,,,,0.053359925746917725,3.1400625705718994,1.3523000478744507,4.545722484588623,0.17475256323814392,31
4,0.06177576258778572,3.5438966751098633,1.310081958770752,0.20753028988838196,,,,,,39
4,,,,,0.06569118052721024,3.2377357482910156,1.2790898084640503,4.582517147064209,0.19944100081920624,39
5,,,,,0.05692211538553238,3.250732183456421,1.399440050125122,4.707094669342041,0.18219394981861115,47
6,0.05512526258826256,3.2756378650665283,1.4034934043884277,0.18979820609092712,,,,,,49
6,,,,,0.04645133018493652,3.1948089599609375,1.712890625,4.954151153564453,0.15912431478500366,55
7,0.04461956396698952,3.187976121902466,1.8402618169784546,0.1714012622833252,,,,,,59
7,,,,,0.050729040056467056,3.148145914077759,1.5007230043411255,4.69959831237793,0.1685171127319336,63
8,0.056092917919158936,3.1093266010284424,1.3789045810699463,0.18816140294075012,,,,,,69
8,,,,,0.04879908263683319,3.0576202869415283,1.5229713916778564,4.629391193389893,0.1649221032857895,71
9,0.04245544970035553,3.0461978912353516,1.8256255388259888,0.1640911102294922,,,,,,79
9,,,,,0.04329538717865944,3.0013136863708496,1.9402016401290894,4.984810829162598,0.15093235671520233,79
10,,,,,0.05685368552803993,2.939117431640625,1.4054054021835327,4.401376724243164,0.18289007246494293,87
11,0.05310259759426117,2.9455296993255615,1.3842047452926636,0.17895783483982086,,,,,,89
11,,,,,0.05239524692296982,2.8295555114746094,1.5518428087234497,4.433793544769287,0.1731419563293457,95
12,0.05353993922472,2.804417610168457,1.5284628868103027,0.17845284938812256,,,,,,99
12,,,,,0.0524933822453022,2.7855567932128906,1.519510269165039,4.357560157775879,0.17251774668693542,103
13,0.08727390319108963,2.669966220855713,1.185002326965332,0.23979716002941132,,,,,,109
13,,,,,0.0737273171544075,2.5156571865081787,1.2538193464279175,3.843203544616699,0.21326683461666107,111
14,0.06466514617204666,1.9665727615356445,1.258731722831726,0.18124906718730927,,,,,,119
14,,,,,0.05052701383829117,1.9409235715866089,1.3925776481628418,3.384028434753418,0.16848979890346527,119
15,,,,,0.07916861027479172,1.9982542991638184,1.128762125968933,3.2061851024627686,0.22412662208080292,127
16,0.09041675925254822,2.0319318771362305,1.0806872844696045,0.23227903246879578,,,,,,129
16,,,,,0.04938529431819916,1.9812233448028564,1.529425859451294,3.56003475189209,0.16741715371608734,135
17,0.05402199551463127,2.1448988914489746,1.4411817789077759,0.16535377502441406,,,,,,139
