epoch,loss_train/mse_loss,loss_train/stft_loss_magnitude,loss_train/stft_loss_spectral_convergence,loss_train/total_loss,loss_val/mse_loss,loss_val/stft_loss_magnitude,loss_val/stft_loss_spectral_convergence,loss_val/total_loss,metrics/MAE_val,step
0,0.08340837061405182,5.129842758178711,1.4102027416229248,6.625940322875977,,,,,,9
0,0.1976270079612732,4.679233551025391,1.107041597366333,5.986941337585449,,,,,,19
0,,,,,0.21108339726924896,4.580529689788818,1.093335509300232,5.884948253631592,0.4157705307006836,19
1,0.350117027759552,4.425569534301758,1.053223729133606,5.832512855529785,,,,,,29
1,0.4295811653137207,4.170510292053223,1.0374195575714111,5.6415252685546875,,,,,,39
1,,,,,0.43513479828834534,4.255908966064453,1.0395315885543823,5.7305755615234375,0.6240038871765137,39
2,0.4324275255203247,4.321981906890869,1.0422123670578003,5.801496982574463,,,,,,49
2,0.3907001316547394,4.361746788024902,1.0469141006469727,5.8044586181640625,,,,,,59
2,,,,,0.38435181975364685,4.2902703285217285,1.0455538034439087,5.720176696777344,0.5826526284217834,59
3,0.351144939661026,4.383922100067139,1.0528366565704346,5.793531894683838,,,,,,69
3,0.32616180181503296,4.300255298614502,1.0564477443695068,5.6888108253479,,,,,,79
3,,,,,0.3230571448802948,4.251453876495361,1.0542670488357544,5.628777980804443,0.5285361409187317,79
4,0.32091572880744934,4.272022724151611,1.0571976900100708,5.657046794891357,,,,,,89
4,0.3172074854373932,4.290438652038574,1.0584173202514648,5.673635005950928,,,,,,99
4,,,,,0.31516245007514954,4.223691463470459,1.056038498878479,5.594892501831055,0.5212896466255188,99
5,0.3111420273780823,4.224855422973633,1.0593383312225342,5.603335380554199,,,,,,109
5,0.3012329936027527,4.028831481933594,1.0537554025650024,5.391910552978516,,,,,,119
5,,,,,0.30310043692588806,4.1180033683776855,1.0569084882736206,5.4780120849609375,0.5095516443252563,119
6,0.2984537184238434,4.141525745391846,1.059189796447754,5.509537220001221,,,,,,129
6,0.279382586479187,4.039514541625977,1.0626181364059448,5.392737865447998,,,,,,139
6,,,,,0.275017112493515,3.9914443492889404,1.0596867799758911,5.326148509979248,0.48189136385917664,139
7,0.2574668824672699,3.8705689907073975,1.060537338256836,5.201163291931152,,,,,,149
7,0.24884633719921112,3.8813157081604004,1.0660045146942139,5.209762096405029,,,,,,159
7,,,,,0.24613237380981445,3.839550018310547,1.0638054609298706,5.1494879722595215,0.4503617286682129,159
8,0.23799867928028107,3.7468814849853516,1.065452218055725,5.063966274261475,,,,,,169
8,0.21940547227859497,3.582817554473877,1.0648586750030518,4.886393070220947,,,,,,179
8,,,,,0.2129574865102768,3.5151264667510986,1.0653612613677979,4.793445587158203,0.41118356585502625,179
9,0.19601845741271973,3.4142158031463623,1.071969747543335,4.708051681518555,,,,,,189
9,0.18577809631824493,3.106083393096924,1.0540111064910889,4.3759918212890625,,,,,,199
9,,,,,0.18196290731430054,3.0335986614227295,1.04885733127594,4.264419078826904,0.35542047023773193,199
10,0.17595630884170532,2.6222996711730957,1.0241729021072388,3.856323719024658,,,,,,209
10,0.17306441068649292,2.098571300506592,0.9860040545463562,3.2956478595733643,,,,,,219
10,,,,,0.1704646348953247,2.070187568664551,0.9835362434387207,3.2241880893707275,0.33355966210365295,219
11,0.1823251098394394,1.8679972887039185,0.9599633812904358,3.0530853271484375,,,,,,229
11,0.187231183052063,1.7147045135498047,0.9448920488357544,2.891489028930664,,,,,,239
11,,,,,0.18696318566799164,1.7455984354019165,0.9462542533874512,2.8788163661956787,0.3676704466342926,239
12,0.1841198056936264,1.687503695487976,0.9438714981079102,2.860288143157959,,,,,,249
12,0.1768195480108261,1.7533941268920898,0.9461799263954163,2.9182841777801514,,,,,,259
12,,,,,0.171484112739563,1.8208001852035522,0.9476669430732727,2.939950942993164,0.3502509295940399,259
13,0.15963080525398254,1.7918912172317505,0.9504759311676025,2.9434046745300293,,,,,,269
13,0.15648579597473145,2.2330074310302734,0.9814371466636658,3.4098012447357178,,,,,,279
13,,,,,0.15432120859622955,2.2000467777252197,0.9808223843574524,3.335190534591675,0.32488617300987244,279
14,0.15894173085689545,1.7859582901000977,0.9563771486282349,2.944401741027832,,,,,,289
14,0.13310156762599945,1.807088851928711,0.9595630764961243,2.9447758197784424,,,,,,299
14,,,,,0.12748421728610992,1.8228281736373901,0.9612800478935242,2.9115922451019287,0.29812535643577576,299
15,0.12841762602329254,1.727339744567871,0.9495778679847717,2.849107265472412,,,,,,309
15,0.1397782415151596,1.731999158859253,0.9449207782745361,2.8589649200439453,,,,,,319
15,,,,,0.129034161567688,1.722391128540039,0.9700599312782288,2.8214852809906006,0.29852554202079773,319
16,0.11394443362951279,1.7891148328781128,1.065629005432129,3.0207860469818115,,,,,,329
16,0.1435045450925827,1.7288181781768799,0.9830513000488281,2.910893678665161,,,,,,339
16,,,,,0.14286603033542633,1.7456191778182983,0.9775009751319885,2.865985870361328,0.32836538553237915,339
17,0.16006286442279816,1.7251955270767212,0.9498422741889954,2.891547918319702,,,,,,349
17,0.16489583253860474,1.7473410367965698,0.9422741532325745,2.9103915691375732,,,,,,359
17,,,,,0.16347189247608185,1.7579197883605957,0.9437924027442932,2.8651840686798096,0.34480956196784973,359
18,0.1504465639591217,1.7121659517288208,0.9381880164146423,2.8559627532958984,,,,,,369
18,0.14991967380046844,1.7158088684082031,0.9549676775932312,2.8757781982421875,,,,,,379
18,,,,,0.14806967973709106,1.7203000783920288,0.9593676924705505,2.82773756980896,0.3256469666957855,379
19,0.11243713647127151,1.6969588994979858,0.9285951852798462,2.791922092437744,,,,,,389
19,0.11871244758367538,1.641916036605835,0.8933233022689819,2.7065281867980957,,,,,,399
19,,,,,0.10966852307319641,1.6819318532943726,0.8987714648246765,2.6903717517852783,0.28053340315818787,399
20,0.11054899543523788,1.6434953212738037,0.9007066488265991,2.7071681022644043,,,,,,409
20,0.09398078918457031,1.7589361667633057,0.9033097624778748,2.8085319995880127,,,,,,419
20,,,,,0.09037535637617111,1.7735508680343628,0.9053341746330261,2.7692604064941406,0.255994588136673,419
21,0.12076820433139801,1.6574337482452393,0.8694694638252258,2.7012643814086914,,,,,,429
21,0.09661834686994553,1.702819585800171,0.8951236009597778,2.7429049015045166,,,,,,439
21,,,,,0.10000643879175186,1.6741857528686523,0.8882169723510742,2.6624090671539307,0.26097342371940613,439
22,0.09580492973327637,1.7162362337112427,0.8847894668579102,2.745205879211426,,,,,,449
22,0.11021784693002701,1.6328978538513184,0.8382634520530701,2.6349122524261475,,,,,,459
22,,,,,0.10762936621904373,1.6657387018203735,0.845363438129425,2.618731737136841,0.2644232213497162,459
23,0.09501166641712189,1.6531836986541748,0.8375933766365051,2.6396195888519287,,,,,,469
23,0.10790026932954788,1.626678466796875,0.8158666491508484,2.6041910648345947,,,,,,479
23,,,,,0.10043758153915405,1.658279299736023,0.8219569325447083,2.580673933029175,0.25180432200431824,479
24,0.11287541687488556,1.6516393423080444,0.8051958680152893,2.623128890991211,,,,,,489
24,0.11599992960691452,1.6290040016174316,0.7972540259361267,2.5960850715637207,,,,,,499
24,,,,,0.11472547799348831,1.6364197731018066,0.8047707676887512,2.5559160709381104,0.26784661412239075,499
25,0.11296496540307999,1.6191383600234985,0.7867812514305115,2.5725526809692383,,,,,,509
25,0.10126621276140213,1.6505869626998901,0.7937645316123962,2.599431276321411,,,,,,519
25,,,,,0.10046488046646118,1.6678643226623535,0.7998712062835693,2.5682003498077393,0.24955767393112183,519
26,0.11638922989368439,1.6214532852172852,0.7830910086631775,2.5748229026794434,,,,,,529
26,0.10912148654460907,1.6077402830123901,0.780024528503418,2.5509519577026367,,,,,,539
26,,,,,0.10667556524276733,1.6619123220443726,0.7865989208221436,2.5551869869232178,0.2569985091686249,539
27,0.11010409891605377,1.608006477355957,0.777519166469574,2.5492501258850098,,,,,,549
27,0.0938103124499321,1.6862430572509766,1.0637110471725464,2.9026920795440674,,,,,,559
27,,,,,0.09688638895750046,1.7389017343521118,1.0584198236465454,2.8942081928253174,0.24834765493869781,559
28,0.1355849653482437,1.7034577131271362,0.940609872341156,2.8431508541107178,,,,,,569
28,0.12317825853824615,1.7022391557693481,0.9320451021194458,2.822617769241333,,,,,,579
28,,,,,0.11972969770431519,1.724448800086975,0.9342939257621765,2.7784721851348877,0.27599087357521057,579
29,0.11205075681209564,1.6633868217468262,0.8961825370788574,2.741103410720825,,,,,,589
29,0.12790410220623016,1.6379133462905884,0.8371410965919495,2.6749868392944336,,,,,,599
29,,,,,0.12887634336948395,1.6631269454956055,0.8368247151374817,2.6288280487060547,0.2886536121368408,599
30,0.121589794754982,1.6402300596237183,0.7914624214172363,2.6253390312194824,,,,,,609
30,0.11770398914813995,1.6209102869033813,0.7860127091407776,2.5962767601013184,,,,,,619
30,,,,,0.1152699664235115,1.6391628980636597,0.7940788269042969,2.5485117435455322,0.2694985568523407,619
31,0.10872458666563034,1.6185566186904907,0.7827423810958862,2.581834554672241,,,,,,629
31,0.10636986047029495,1.617945909500122,0.7830929756164551,2.5794591903686523,,,,,,639
31,,,,,0.10361286997795105,1.6363664865493774,0.7914614677429199,2.5314407348632812,0.25682303309440613,639
32,0.10600461065769196,1.6132276058197021,0.7810776829719543,2.5720200538635254,,,,,,649
32,0.11750589311122894,1.5998207330703735,0.7707838416099548,2.558810234069824,,,,,,659
32,,,,,0.1141752228140831,1.6145414113998413,0.7795743942260742,2.508291006088257,0.2685225009918213,659
33,0.11096885055303574,1.593552827835083,0.7793453335762024,2.5524938106536865,,,,,,669
33,0.11190490424633026,1.6065013408660889,0.776780366897583,2.562335968017578,,,,,,679
33,,,,,0.11002892255783081,1.6322307586669922,0.7846205830574036,2.5268800258636475,0.26218923926353455,679
34,0.1002623662352562,1.6139962673187256,0.7976493835449219,2.5787980556488037,,,,,,689
